,alternateCandidates,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year
1110,,4,PS,1,1,1,4,64.32,1,3541,Santa Marta de Penaguião,Vila Real,0,113,2.05,,False,90,1.63,10,5505,62.43,Francisco José Guedes Ribeiro,2009
1111,,0,CDS-PP,0,0,1,0,6.33,0,756,Valpaços,Vila Real,0,242,2.03,,False,246,2.06,31,11946,54.69,Sebastião Vila das Neves,2009
1112,,0,PCP-PEV,0,0,1,0,1.33,0,159,Valpaços,Vila Real,0,242,2.03,,False,246,2.06,31,11946,54.69,António Fernando Ribeiro Mendes,2009
1113,,5,PPD/PSD,1,1,1,5,64.83,1,7745,Valpaços,Vila Real,0,242,2.03,,False,246,2.06,31,11946,54.69,Francisco Baptista Tavares,2009
1114,,2,PS,0,0,1,2,23.42,0,2798,Valpaços,Vila Real,0,242,2.03,,False,246,2.06,31,11946,54.69,Ema Paula Morais Gonçalo,2009
1115,,0,CDS-PP,0,0,1,0,6.75,0,714,Vila Pouca de Aguiar,Vila Real,0,145,1.37,,False,148,1.4,18,10576,58.77,Sandra Henriques Venâncio Rodrigues,2009
1116,,0,PCP-PEV,0,0,1,0,1.48,0,157,Vila Pouca de Aguiar,Vila Real,0,145,1.37,,False,148,1.4,18,10576,58.77,José Carlos Magalhães Rodrigues,2009
1117,,4,PPD/PSD,1,1,1,4,53.24,1,5631,Vila Pouca de Aguiar,Vila Real,0,145,1.37,,False,148,1.4,18,10576,58.77,Domingos Manuel Pinto Batista Dias,2009
1118,,3,PS,0,0,1,3,35.75,0,3781,Vila Pouca de Aguiar,Vila Real,0,145,1.37,,False,148,1.4,18,10576,58.77,José Eduardo Machado Alves de Quinteiro,2009
1119,,0,B.E.,0,0,1,0,2.94,0,909,Vila Real,Vila Real,0,443,1.43,,False,348,1.13,30,30878,62.28,Carlos Manuel Moreira Gomes,2009
1120,,0,CDS-PP,0,0,1,0,5.77,0,1783,Vila Real,Vila Real,0,443,1.43,,False,348,1.13,30,30878,62.28,Patrique José Luís Alves,2009
1121,,0,PCP-PEV,0,0,1,0,2.51,0,776,Vila Real,Vila Real,0,443,1.43,,False,348,1.13,30,30878,62.28,José Brandão Caldeira,2009
1122,,4,PPD/PSD,1,1,1,4,51.37,1,15861,Vila Real,Vila Real,0,443,1.43,,False,348,1.13,30,30878,62.28,Manuel do Nascimento Martins,2009
1123,,3,PS,0,0,1,3,34.84,0,10758,Vila Real,Vila Real,0,443,1.43,,False,348,1.13,30,30878,62.28,Rui Jorge Cordeiro Gonçalves dos Santos,2009
1124,,0,CDS-PP,0,0,1,0,7.6,0,352,Armamar,Viseu,0,76,1.64,,False,89,1.92,19,4631,66.84,Manuel António Cardoso de Carvalho,2009
1125,,0,PCP-PEV,0,0,1,0,11.36,0,526,Armamar,Viseu,0,76,1.64,,False,89,1.92,19,4631,66.84,António Manuel Lareiro dos Santos,2009
1126,,4,PPD/PSD,1,1,1,4,60.96,1,2823,Armamar,Viseu,0,76,1.64,,False,89,1.92,19,4631,66.84,Hernâni Pinto da Fonseca e Almeida,2009
1127,,1,PS,0,0,1,1,16.52,0,765,Armamar,Viseu,0,76,1.64,,False,89,1.92,19,4631,66.84,Américo Teixeira Moreira,2009
1128,,0,CDS-PP,0,0,1,0,8.77,0,530,Carregal do Sal,Viseu,0,116,1.92,,False,108,1.79,7,6042,59.34,José António Fernandes Soares de Melo,2009
1129,,0,PCP-PEV,0,0,1,0,1.37,0,83,Carregal do Sal,Viseu,0,116,1.92,,False,108,1.79,7,6042,59.34,António Luís da Costa Correia,2009
1130,,4,PPD/PSD,1,1,1,4,43.59,1,2634,Carregal do Sal,Viseu,0,116,1.92,,False,108,1.79,7,6042,59.34,Atílio dos Santos Nunes,2009
1131,,3,PS,0,0,1,3,42.55,0,2571,Carregal do Sal,Viseu,0,116,1.92,,False,108,1.79,7,6042,59.34,Rogério Mota Abrantes,2009
1132,,0,CDS-PP,0,0,1,0,6.05,0,639,Castro Daire,Viseu,0,176,1.67,,False,163,1.54,22,10558,63.67,Manuel José Pereira Pertancho,2009
1133,,0,I,0,0,1,0,5.95,0,628,Castro Daire,Viseu,0,176,1.67,,False,163,1.54,22,10558,63.67,José Manuel Figueiredo Ramos,2009
1134,,0,PCP-PEV,0,0,1,0,0.96,0,101,Castro Daire,Viseu,0,176,1.67,,False,163,1.54,22,10558,63.67,Isabel de Fátima Esteves Moreira Pires Souto,2009
1135,,3,PPD/PSD,0,0,1,3,39.82,0,4204,Castro Daire,Viseu,0,176,1.67,,False,163,1.54,22,10558,63.67,Maria Eulália da Silva Teixeira,2009
1136,,4,PS,1,1,1,4,44.01,1,4647,Castro Daire,Viseu,0,176,1.67,,False,163,1.54,22,10558,63.67,José Fernando Carneiro Pereira,2009
1137,,0,CDS-PP,0,0,1,0,6.19,0,801,Cinfães,Viseu,0,165,1.27,,False,209,1.61,17,12944,67.58,Jerónimo André Vieira da Silva,2009
1138,,0,PCP-PEV,0,0,1,0,3.51,0,454,Cinfães,Viseu,0,165,1.27,,False,209,1.61,17,12944,67.58,Maria Margarida Teixeira Barbedo,2009
1139,,2,PPD/PSD,0,0,1,2,26.56,0,3438,Cinfães,Viseu,0,165,1.27,,False,209,1.61,17,12944,67.58,Laureano Manuel Cardoso Valente,2009
1140,,5,PS,1,1,1,5,60.85,1,7877,Cinfães,Viseu,0,165,1.27,,False,209,1.61,17,12944,67.58,José Manuel Pereira Pinto,2009
1141,,0,I,0,0,1,0,10.44,0,1837,Lamego,Viseu,0,172,0.98,,False,336,1.91,24,17596,66.15,Manuel José Silvestre Conde,2009
1142,,0,PCP-PEV,0,0,1,0,2.03,0,357,Lamego,Viseu,0,172,0.98,,False,336,1.91,24,17596,66.15,João Carlos Portela Cordeiro,2009
1143,,6,PPD/PSD.CDS-PP,1,1,1,6,63.5,1,11173,Lamego,Viseu,0,172,0.98,,False,336,1.91,24,17596,66.15,Francisco Manuel Lopes,2009
1144,,1,PS,0,0,1,1,21.15,0,3721,Lamego,Viseu,0,172,0.98,,False,336,1.91,24,17596,66.15,Agostinho Jorge de Paiva Ribeiro,2009
1145,,0,CDS-PP,0,0,1,0,2.39,0,328,Mangualde,Viseu,0,105,0.77,,False,170,1.24,18,13714,66.65,António Albuquerque e Castro de Oliveira,2009
1146,,0,PCP-PEV,0,0,1,0,1.1,0,151,Mangualde,Viseu,0,105,0.77,,False,170,1.24,18,13714,66.65,Manuel Rodrigues,2009
1147,,3,PPD/PSD,0,0,1,3,35.9,0,4924,Mangualde,Viseu,0,105,0.77,,False,170,1.24,18,13714,66.65,António Soares Marques,2009
1148,,4,PS,1,1,1,4,58.6,1,8036,Mangualde,Viseu,0,105,0.77,,False,170,1.24,18,13714,66.65,João Nuno Ferreira Gonçalves de Azevedo,2009
1149,,0,PCP-PEV,0,0,1,0,0.91,0,67,Moimenta da Beira,Viseu,0,82,1.12,,False,109,1.49,20,7335,62.85,Augusto Coelho Praça,2009
1150,,3,PPD/PSD.CDS-PP,0,0,1,3,43.6,0,3198,Moimenta da Beira,Viseu,0,82,1.12,,False,109,1.49,20,7335,62.85,José Carlos Pereira da Silva,2009
1151,,4,PS,1,1,1,4,52.88,1,3879,Moimenta da Beira,Viseu,0,82,1.12,,False,109,1.49,20,7335,62.85,José Eduardo Lopes Ferreira,2009
1152,,1,CDS-PP,0,0,1,1,14.09,0,818,Mortágua,Viseu,0,96,1.65,,False,60,1.03,10,5806,55.32,Filipe Manuel Ferreira Valente,2009
1153,,0,PCP-PEV,0,0,1,0,1.43,0,83,Mortágua,Viseu,0,96,1.65,,False,60,1.03,10,5806,55.32,Maria Teresa de Sousa Afonso,2009
1154,,1,PPD/PSD,0,0,1,1,21.81,0,1266,Mortágua,Viseu,0,96,1.65,,False,60,1.03,10,5806,55.32,Raul Silva Marta,2009
1155,,5,PS,1,1,1,5,59.99,1,3483,Mortágua,Viseu,0,96,1.65,,False,60,1.03,10,5806,55.32,Afonso Sequeira Abrantes,2009
1156,,5,PPD/PSD.CDS-PP,1,1,1,5,56.32,1,5060,Nelas,Viseu,0,144,1.6,,False,164,1.83,9,8985,64.23,Isaura Leonor Marques Figueiredo da Silva Pedro,2009
1157,,0,PPM,0,0,1,0,5.56,0,500,Nelas,Viseu,0,144,1.6,,False,164,1.83,9,8985,64.23,José Albuquerque Vaz,2009
1158,,2,PS,0,0,1,2,23.59,0,2120,Nelas,Viseu,0,144,1.6,,False,164,1.83,9,8985,64.23,Adelino José Borges Amaral,2009
1159,,0,CDS-PP,0,0,1,0,5.2,0,359,Oliveira de Frades,Viseu,0,112,1.62,,False,79,1.15,12,6899,73.06,Lúcia Maria Costa Diogo,2009
1160,,0,PCP-PEV,0,0,1,0,1.77,0,122,Oliveira de Frades,Viseu,0,112,1.62,,False,79,1.15,12,6899,73.06,Nuno Miguel Duarte Martins,2009
1161,,4,PPD/PSD,1,1,1,4,70.71,1,4878,Oliveira de Frades,Viseu,0,112,1.62,,False,79,1.15,12,6899,73.06,Luís Manuel Martins de Vasconcelos,2009
1162,,1,PS,0,0,1,1,19.55,0,1349,Oliveira de Frades,Viseu,0,112,1.62,,False,79,1.15,12,6899,73.06,Porfírio António Sousa Carvalho,2009
1163,,0,MPT,0,0,1,0,6.77,0,403,Penalva do Castelo,Viseu,0,91,1.53,,False,102,1.71,13,5952,66.13,António Marques da Silva Laires,2009
1164,,0,PCP-PEV,0,0,1,0,3.09,0,184,Penalva do Castelo,Viseu,0,91,1.53,,False,102,1.71,13,5952,66.13,António Nogueira de Matos Vilarigues,2009
1165,,3,PPD/PSD.CDS-PP,1,1,1,3,48.1,1,2863,Penalva do Castelo,Viseu,0,91,1.53,,False,102,1.71,13,5952,66.13,Leonídio Figueiredo Gomes Monteiro,2009
1166,,2,PS,0,0,1,2,38.79,0,2309,Penalva do Castelo,Viseu,0,91,1.53,,False,102,1.71,13,5952,66.13,Francisco Lopes de Carvalho,2009
1167,,0,B.E.,0,0,1,0,5.64,0,126,Penedono,Viseu,0,31,1.39,,False,40,1.79,9,2235,60.95,Dinis Osvaldo Cachinho Numão,2009
1168,,0,CDS-PP,0,0,1,0,11.1,0,248,Penedono,Viseu,0,31,1.39,,False,40,1.79,9,2235,60.95,António Maria de Carvalho Nogueira,2009
1169,,0,PCP-PEV,0,0,1,0,0.89,0,20,Penedono,Viseu,0,31,1.39,,False,40,1.79,9,2235,60.95,Maria Cândida Sapo,2009
1170,,3,PPD/PSD,1,1,1,3,46.71,1,1044,Penedono,Viseu,0,31,1.39,,False,40,1.79,9,2235,60.95,António Carlos Saraiva Esteves de Carvalho,2009
1171,,2,PS,0,0,1,2,32.48,0,726,Penedono,Viseu,0,31,1.39,,False,40,1.79,9,2235,60.95,Pedro Baldaia Moreira Timóteo Rodrigues,2009
1172,,0,PCP-PEV,0,0,1,0,2.13,0,177,Resende,Viseu,0,79,0.95,,False,124,1.49,15,8308,71.9,António José Alvelos,2009
1173,,2,PPD/PSD,0,0,1,2,26.46,0,2198,Resende,Viseu,0,79,0.95,,False,124,1.49,15,8308,71.9,Joaquim Rodrigo de Matos Ferreira Pinto Pereira,2009
1174,,5,PS,1,1,1,5,68.97,1,5730,Resende,Viseu,0,79,0.95,,False,124,1.49,15,8308,71.9,António Manuel Leitão Borges,2009
1175,,0,B.E.,0,0,1,0,1.44,0,112,Santa Comba Dão,Viseu,0,119,1.53,,False,68,0.88,9,7768,65.84,José Ricardo Coelho Dias da Silva,2009
1176,,0,CDS-PP,0,0,1,0,1.88,0,146,Santa Comba Dão,Viseu,0,119,1.53,,False,68,0.88,9,7768,65.84,António Manuel de Almeida dos Santos Azevedo,2009
1177,,0,PCP-PEV,0,0,1,0,0.81,0,63,Santa Comba Dão,Viseu,0,119,1.53,,False,68,0.88,9,7768,65.84,Alberto Lopes de Andrade,2009
1178,,4,PPD/PSD,1,1,1,4,50.12,1,3893,Santa Comba Dão,Viseu,0,119,1.53,,False,68,0.88,9,7768,65.84,João António de Sousa Pais Lourenço,2009
1179,,3,PS,0,0,1,3,43.34,0,3367,Santa Comba Dão,Viseu,0,119,1.53,,False,68,0.88,9,7768,65.84,Leonel José Antunes Gouveia,2009
1180,,0,CDS-PP,0,0,1,0,4.48,0,197,Sernancelhe,Viseu,0,65,1.48,,False,64,1.46,17,4398,66.23,Teresa de Jesus Paulo Pinto,2009
1181,,0,PCP-PEV,0,0,1,0,0.5,0,22,Sernancelhe,Viseu,0,65,1.48,,False,64,1.46,17,4398,66.23,Osvaldo Ribeiro Peliz,2009
1182,,3,PPD/PSD,1,1,1,3,56.12,1,2468,Sernancelhe,Viseu,0,65,1.48,,False,64,1.46,17,4398,66.23,José Mário de Almeida Cardoso,2009
1183,,2,PS,0,0,1,2,35.97,0,1582,Sernancelhe,Viseu,0,65,1.48,,False,64,1.46,17,4398,66.23,Carlos Manuel Pestana Lacerda,2009
1184,,0,CDS-PP,0,0,1,0,8.47,0,707,Sátão,Viseu,0,132,1.58,,False,164,1.96,12,8350,59.74,João Paulo de Figueiredo Mendes,2009
1185,,0,PCP-PEV,0,0,1,0,0.66,0,55,Sátão,Viseu,0,132,1.58,,False,164,1.96,12,8350,59.74,Gustavo José Ferreira Cândido,2009
1186,,4,PPD/PSD,1,1,1,4,46.97,1,3922,Sátão,Viseu,0,132,1.58,,False,164,1.96,12,8350,59.74,Alexandre Manuel Mendonça Vaz,2009
1187,,3,PS,0,0,1,3,40.36,0,3370,Sátão,Viseu,0,132,1.58,,False,164,1.96,12,8350,59.74,Nuno Miguel Rocha Bártolo,2009
1188,,0,PCP-PEV,0,0,1,0,1.8,0,87,São João da Pesqueira,Viseu,0,84,1.74,,False,84,1.74,14,4841,60.67,Adriana Maria Pinto A. Vieira da Silva,2009
1189,,4,PPD/PSD,1,1,1,4,63.64,1,3081,São João da Pesqueira,Viseu,0,84,1.74,,False,84,1.74,14,4841,60.67,José António Fontão Tulha,2009
1190,,1,PS,0,0,1,1,31.09,0,1505,São João da Pesqueira,Viseu,0,84,1.74,,False,84,1.74,14,4841,60.67,João Manuel Mendes Oliveira,2009
1191,,0,B.E.,0,0,1,0,8.92,0,1034,São Pedro do Sul,Viseu,0,245,2.11,,False,241,2.08,19,11588,65.33,Manuel Bandeira de Almeida Pinho,2009
1192,,0,PCP-PEV,0,0,1,0,1.77,0,205,São Pedro do Sul,Viseu,0,245,2.11,,False,241,2.08,19,11588,65.33,Eduardo Paiva Boloto,2009
1193,,5,PPD/PSD,1,1,1,5,58.56,1,6786,São Pedro do Sul,Viseu,0,245,2.11,,False,241,2.08,19,11588,65.33,António Carlos Ferreira Rodrigues de Figueiredo,2009
1194,,2,PS,0,0,1,2,26.55,0,3077,São Pedro do Sul,Viseu,0,245,2.11,,False,241,2.08,19,11588,65.33,José Carlos Coelho Ferreira de Almeida,2009
1195,,0,CDS-PP,0,0,1,0,4.0,0,177,Tabuaço,Viseu,0,38,0.86,,False,52,1.17,17,4430,69.5,José Joaquim Monteiro Ferreira,2009
1196,,0,PCP-PEV,0,0,1,0,0.45,0,20,Tabuaço,Viseu,0,38,0.86,,False,52,1.17,17,4430,69.5,Angela Maria da Silva Bártolo,2009
1197,,2,PPD/PSD,0,0,1,2,45.49,0,2015,Tabuaço,Viseu,0,38,0.86,,False,52,1.17,17,4430,69.5,José Carlos Pinto dos Santos,2009
1198,,3,PS,1,1,1,3,48.04,1,2128,Tabuaço,Viseu,0,38,0.86,,False,52,1.17,17,4430,69.5,João Joaquim Saraiva Ribeiro,2009
1199,,0,CDS-PP,0,0,1,0,4.57,0,226,Tarouca,Viseu,0,56,1.13,,False,104,2.1,10,4944,61.07,Alcino Soares de Moura,2009
1200,,0,PCP-PEV,0,0,1,0,1.66,0,82,Tarouca,Viseu,0,56,1.13,,False,104,2.1,10,4944,61.07,Vasco João Guedes Silva Ferreira,2009
1201,,2,PPD/PSD,0,0,1,2,39.24,0,1940,Tarouca,Viseu,0,56,1.13,,False,104,2.1,10,4944,61.07,Valdemar de Carvalho Pereira,2009
1202,,3,PS,1,1,1,3,51.29,1,2536,Tarouca,Viseu,0,56,1.13,,False,104,2.1,10,4944,61.07,Mário Caetano Teixeira Ferreira,2009
1203,,6,PPD/PSD,1,1,1,6,70.15,1,12343,Tondela,Viseu,0,458,2.6,,False,261,1.48,26,17596,59.11,Carlos Manuel Marta Gonçalves,2009
1204,,1,PS,0,0,1,1,17.97,0,3162,Tondela,Viseu,0,458,2.6,,False,261,1.48,26,17596,59.11,Carlos Alberto Antunes Viegas,2009
1205,,1,CDS-PP,0,0,1,1,18.3,0,678,Vila Nova de Paiva,Viseu,0,61,1.65,,False,80,2.16,7,3704,55.05,Avantino Loureiro Beleza,2009
1206,,0,PCP-PEV,0,0,1,0,2.56,0,95,Vila Nova de Paiva,Viseu,0,61,1.65,,False,80,2.16,7,3704,55.05,António Macário Monteiro,2009
1207,,2,PPD/PSD,0,0,1,2,32.51,0,1204,Vila Nova de Paiva,Viseu,0,61,1.65,,False,80,2.16,7,3704,55.05,Manuel Marques Custódio,2009
1208,,2,PS,1,0,1,2,42.82,1,1586,Vila Nova de Paiva,Viseu,0,61,1.65,,False,80,2.16,7,3704,55.05,José Morgado Ribeiro,2009
1209,,0,B.E.,0,0,1,0,2.3,0,1202,Viseu,Viseu,0,763,1.46,,False,585,1.12,34,52291,56.45,Maria da Graça Melo Cabral Marques Pinto,2009
1210,,0,CDS-PP,0,0,1,0,5.24,0,2740,Viseu,Viseu,0,763,1.46,,False,585,1.12,34,52291,56.45,Francisco André Dinis Reis Mendes da Silva,2009
1211,,0,PCP-PEV,0,0,1,0,1.53,0,799,Viseu,Viseu,0,763,1.46,,False,585,1.12,34,52291,56.45,Helena Maria Sarabando Neves,2009
1212,,7,PPD/PSD,1,1,1,7,62.06,1,32450,Viseu,Viseu,0,763,1.46,,False,585,1.12,34,52291,56.45,Fernando de Carvalho Ruas,2009
1213,,2,PS,0,0,1,2,26.3,0,13752,Viseu,Viseu,0,763,1.46,,False,585,1.12,34,52291,56.45,Miguel Bernardo Ginestal M. Monteiro Albuquerque,2009
1214,,0,CDS-PP,0,0,1,0,3.8,0,284,Vouzela,Viseu,0,127,1.7,,False,85,1.14,12,7468,70.55,Vasco Branquinho Rodrigues Almeida,2009
1215,,0,PCP-PEV,0,0,1,0,1.61,0,120,Vouzela,Viseu,0,127,1.7,,False,85,1.14,12,7468,70.55,Francisco Manuel de Almeida,2009
1216,,4,PPD/PSD,1,1,1,4,51.16,1,3821,Vouzela,Viseu,0,127,1.7,,False,85,1.14,12,7468,70.55,Armindo Telmo Antunes Ferreira,2009
1217,,3,PS,0,0,1,3,40.59,0,3031,Vouzela,Viseu,0,127,1.7,,False,85,1.14,12,7468,70.55,Viriato António de Araújo Sousa Figueiredo Garcez,2009
1218,,1,PCP-PEV,0,0,1,1,16.42,0,710,Alandroal,Évora,0,39,0.9,,False,35,0.81,6,4324,78.16,Custódio João da Conceição Costa,2009
1219,,0,PPD/PSD,0,0,1,0,2.84,0,123,Alandroal,Évora,0,39,0.9,,False,35,0.81,6,4324,78.16,Núria Carla Ramires Cebola Gomes,2009
1220,,2,PS,0,0,1,2,39.43,0,1705,Alandroal,Évora,0,39,0.9,,False,35,0.81,6,4324,78.16,João José Martins Nabais,2009
1221,,2,XIV,1,0,1,2,39.59,1,1712,Alandroal,Évora,0,39,0.9,,False,35,0.81,6,4324,78.16,João Maria Aranha Grilo,2009
1222,,4,PCP-PEV,1,1,1,4,64.04,1,2709,Arraiolos,Évora,0,102,2.41,,False,66,1.56,7,4230,66.3,Jerónimo José Correia dos Lóios,2009
1223,,0,PPD/PSD.CDS-PP,0,0,1,0,7.45,0,315,Arraiolos,Évora,0,102,2.41,,False,66,1.56,7,4230,66.3,Virgilio José dos Santos Maltez,2009
1224,,1,PS,0,0,1,1,24.54,0,1038,Arraiolos,Évora,0,102,2.41,,False,66,1.56,7,4230,66.3,Manuel Maria Correia Leitão,2009
1225,,1,PCP-PEV,0,0,1,1,19.1,0,836,Borba,Évora,0,93,2.13,,False,62,1.42,4,4376,66.19,Joaquim José Serra Silva,2009
1226,,0,PPD/PSD,0,0,1,0,14.19,0,621,Borba,Évora,0,93,2.13,,False,62,1.42,4,4376,66.19,Ivone da Conceição Balseiro Espiguinha,2009
1227,,4,PS,1,1,1,4,63.16,1,2764,Borba,Évora,0,93,2.13,,False,62,1.42,4,4376,66.19,Ângelo João Guarda Verdades de Sá,2009
1228,,0,B.E.,0,0,1,0,1.26,0,113,Estremoz,Évora,0,176,1.97,,False,128,1.43,13,8935,67.37,Luis Mariano Fitas Rodrigues Guimarães,2009
1229,,0,CDS-PP,0,0,1,0,1.82,0,163,Estremoz,Évora,0,176,1.97,,False,128,1.43,13,8935,67.37,Luis Maria de Brito Tavares Assis e Santos,2009
1230,,3,II,1,0,1,3,40.03,1,3577,Estremoz,Évora,0,176,1.97,,False,128,1.43,13,8935,67.37,Luis Filipe Pereira Mourinha,2009
1231,,0,PCP-PEV,0,0,1,0,10.43,0,932,Estremoz,Évora,0,176,1.97,,False,128,1.43,13,8935,67.37,Jorge Manuel de Oliveira Pinto,2009
1232,,1,PPD/PSD,0,0,1,1,10.96,0,979,Estremoz,Évora,0,176,1.97,,False,128,1.43,13,8935,67.37,António José Borralho Ramalho,2009
1233,,3,PS,0,0,1,3,32.09,0,2867,Estremoz,Évora,0,176,1.97,,False,128,1.43,13,8935,67.37,José Alberto Leal Fateixa Palmeiro,2009
1234,,4,PCP-PEV,1,1,1,4,55.03,1,5313,Montemor-o-Novo,Évora,0,210,2.18,,False,109,1.13,10,9654,61.8,Carlos Manuel Rodrigues Pinto de Sá,2009
1235,,1,PPD/PSD,0,0,1,1,13.35,0,1289,Montemor-o-Novo,Évora,0,210,2.18,,False,109,1.13,10,9654,61.8,Maria de Lurdes Pascoal Reis Vacas de Carvalho,2009
1236,,2,PS,0,0,1,2,28.31,0,2733,Montemor-o-Novo,Évora,0,210,2.18,,False,109,1.13,10,9654,61.8,Rogério António Pinto,2009
1237,,1,PS,0,0,1,1,17.18,0,548,Mora,Évora,0,68,2.13,,False,37,1.16,4,3190,62.17,António José Catarro Simões,2009
1238,,0,PCP-PEV,0,0,1,0,8.87,0,166,Mourão,Évora,0,54,2.88,,False,40,2.14,3,1872,73.3,Pedro Miguel Pires Dias,2009
1239,,2,PPD/PSD.CDS-PP,0,0,1,2,27.88,0,522,Mourão,Évora,0,54,2.88,,False,40,2.14,3,1872,73.3,Joaquim Maria Dias Gonçalves,2009
1240,,3,PS,1,1,1,3,48.18,1,902,Mourão,Évora,0,54,2.88,,False,40,2.14,3,1872,73.3,José Manuel Santinha Lopes,2009
1241,,0,XVIII,0,0,1,0,10.04,0,188,Mourão,Évora,0,54,2.88,,False,40,2.14,3,1872,73.3,Manuel Inácio da Cruz Rosado,2009
1242,,0,CDS-PP,0,0,1,0,1.04,0,46,Portel,Évora,0,52,1.17,,False,43,0.97,8,4440,73.94,Rui Miguel Pateiro Saias,2009
1243,,1,PCP-PEV,0,0,1,1,31.24,0,1387,Portel,Évora,0,52,1.17,,False,43,0.97,8,4440,73.94,Manuel Luis Pinto Fonseca,2009
1244,,4,PS,1,1,1,4,65.59,1,2912,Portel,Évora,0,52,1.17,,False,43,0.97,8,4440,73.94,Norberto António Lopes Patinho,2009
1245,,4,III,1,1,1,4,53.88,1,2127,Redondo,Évora,0,68,1.72,,False,35,0.89,2,3948,62.17,Alfredo Falamino Barroso,2009
1246,,0,PCP-PEV,0,0,1,0,9.32,0,368,Redondo,Évora,0,68,1.72,,False,35,0.89,2,3948,62.17,Vitor Manuel Martins Gonçalves Tomás,2009
1247,,0,PPD/PSD,0,0,1,0,8.92,0,352,Redondo,Évora,0,68,1.72,,False,35,0.89,2,3948,62.17,João Gonçalves Morais Tristão,2009
1248,,1,PS,0,0,1,1,25.28,0,998,Redondo,Évora,0,68,1.72,,False,35,0.89,2,3948,62.17,José Lopes Cortes Verdasca,2009
1249,,1,PCP-PEV,0,0,1,1,19.41,0,1059,Reguengos de Monsaraz,Évora,0,116,2.13,,False,49,0.9,5,5456,58.66,Rui Paulo Ramalho Amendoeira,2009
1250,,0,PPD/PSD.CDS-PP,0,0,1,0,12.9,0,704,Reguengos de Monsaraz,Évora,0,116,2.13,,False,49,0.9,5,5456,58.66,Francisco Filipe Sousa Zambujinho,2009
1251,,4,PS,1,1,1,4,64.66,1,3528,Reguengos de Monsaraz,Évora,0,116,2.13,,False,49,0.9,5,5456,58.66,José Gabriel Paixão Calixto,2009
1252,,4,PCP-PEV,1,1,1,4,52.2,1,3144,Vendas Novas,Évora,0,121,2.01,,False,64,1.06,2,6023,57.6,José Maria Rodrigues Figueira,2009
1253,,1,PPD/PSD,0,0,1,1,14.49,0,873,Vendas Novas,Évora,0,121,2.01,,False,64,1.06,2,6023,57.6,Luis Filipe Campos Braga,2009
1254,,2,PS,0,0,1,2,30.23,0,1821,Vendas Novas,Évora,0,121,2.01,,False,64,1.06,2,6023,57.6,João Luis Telha da Silva,2009
1255,,0,B.E.,0,0,1,0,1.47,0,50,Viana do Alentejo,Évora,0,52,1.53,,False,36,1.06,3,3406,68.61,Hernâni José Martins Galvão,2009
1256,,2,PCP-PEV,0,0,1,2,38.23,0,1302,Viana do Alentejo,Évora,0,52,1.53,,False,36,1.06,3,3406,68.61,Estevão Manuel Machado Pereira,2009
1257,,0,PPD/PSD,0,0,1,0,5.67,0,193,Viana do Alentejo,Évora,0,52,1.53,,False,36,1.06,3,3406,68.61,Fernando Augusto Sampaio Monteiro de Brito e Silva,2009
1258,,3,PS,1,1,1,3,52.06,1,1773,Viana do Alentejo,Évora,0,52,1.53,,False,36,1.06,3,3406,68.61,Bernardino António Bengalinha Pinto,2009
1259,,0,CDS-PP,0,0,1,0,2.12,0,111,Vila Viçosa,Évora,0,65,1.24,,False,62,1.18,5,5246,69.26,João Miguel Letras Mestre,2009
1260,,2,PCP-PEV,0,0,1,2,39.5,0,2072,Vila Viçosa,Évora,0,65,1.24,,False,62,1.18,5,5246,69.26,Manuel João Fontainhas Condenado,2009
1261,,0,PPD/PSD,0,0,1,0,9.47,0,497,Vila Viçosa,Évora,0,65,1.24,,False,62,1.18,5,5246,69.26,José Joaquim Palma Rita,2009
1262,,3,PS,1,1,1,3,46.49,1,2439,Vila Viçosa,Évora,0,65,1.24,,False,62,1.18,5,5246,69.26,Luis Filipe Braguêz Caldeirinha Roma,2009
1263,,0,B.E.,0,0,1,0,2.83,0,742,Évora,Évora,0,477,1.82,,False,243,0.93,19,26236,54.52,José Miguel de Andrade Sampaio Ferreira,2009
1264,,0,CDS-PP,0,0,1,0,2.25,0,590,Évora,Évora,0,477,1.82,,False,243,0.93,19,26236,54.52,Luis da Silva Madeira,2009
1265,,3,PCP-PEV,0,0,1,3,35.02,0,9189,Évora,Évora,0,477,1.82,,False,243,0.93,19,26236,54.52,Eduardo Jorge Pratas Fernades Luciano,2009
1266,,1,PPD/PSD,0,0,1,1,17.68,0,4638,Évora,Évora,0,477,1.82,,False,243,0.93,19,26236,54.52,António José Costa Romenos Dieb,2009
1267,,3,PS,1,0,1,3,39.48,1,10357,Évora,Évora,0,477,1.82,,False,243,0.93,19,26236,54.52,José Ernesto Ildefonso Leão d' Oliveira,2009
