,votesAbsoluteMajority,votesMandates,votesPercentage,votesPresidents,votesVotes,county,district,availableMandates,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidate,year,votesValidVotesPercentage,coalition,parties
126,True,4,56.35319454414932,True,785,Santa Cruz das Flores,Açores,False,22,1.5793251974156497,6,0.4307250538406317,4,1393,69.51,Manuel Alberto da Silva Pereira,2009,57.509157509157504,PS,['PS']
127,False,0,1.0471204188481675,False,24,São Roque do Pico,Açores,False,29,1.2652705061082026,16,0.6980802792321117,5,2292,71.54,Rosa Maria da Silva Vieira,2009,1.0680907877169559,CDS-PP,['CDS-PP']
128,False,0,0.6108202443280977,False,14,São Roque do Pico,Açores,False,29,1.2652705061082026,16,0.6980802792321117,5,2292,71.54,José Manuel Bettencourt Ávila,2009,0.6230529595015576,PCP-PEV,['PCP-PEV']
129,True,3,56.36998254799301,True,1292,São Roque do Pico,Açores,False,29,1.2652705061082026,16,0.6980802792321117,5,2292,71.54,Luís Filipe Ramos Macedo da Silva,2009,57.498887405429464,PPD/PSD,['PPD/PSD']
130,False,2,40.0087260034904,False,917,São Roque do Pico,Açores,False,29,1.2652705061082026,16,0.6980802792321117,5,2292,71.54,Paulo Jaime Terra Goulart,2009,40.809968847352025,PS,['PS']
131,False,0,0.5943956977073309,False,21,Velas,Açores,False,49,1.3869232946504388,38,1.075573167279932,6,3533,70.07,António Fernando Cardoso,2009,0.6094022054556006,BE,['BE']
132,False,0,11.293518256439286,False,399,Velas,Açores,False,49,1.3869232946504388,38,1.075573167279932,6,3533,70.07,Vítor Manuel Assunção Bernardes,2009,11.578641903656413,CDS-PP,['CDS-PP']
133,False,2,35.55052363430512,False,1256,Velas,Açores,False,49,1.3869232946504388,38,1.075573167279932,6,3533,70.07,António José Bettencourt da Silveira,2009,36.44805571677307,PPD/PSD,['PPD/PSD']
134,True,3,50.099065949617895,True,1770,Velas,Açores,False,49,1.3869232946504388,38,1.075573167279932,6,3533,70.07,Manuel Soares da Silveira,2009,51.36390017411492,PS,['PS']
135,False,0,3.799439426969791,False,244,Vila Franca do Campo,Açores,False,63,0.981002802865151,115,1.7907194020554345,6,6422,65.22,João Manuel Pacheco Furtado,2009,3.9077514413837284,CDS-PP,['CDS-PP']
136,False,0,0.591715976331361,False,38,Vila Franca do Campo,Açores,False,63,0.981002802865151,115,1.7907194020554345,6,6422,65.22,Juvenálio dos Santos da Ponte,2009,0.6085842408712363,PCP-PEV,['PCP-PEV']
137,False,2,34.78667081905948,False,2234,Vila Franca do Campo,Açores,False,63,0.981002802865151,115,1.7907194020554345,6,6422,65.22,Rui António Dias da Câmara de Carvalho e Melo,2009,35.77834721332479,PPD/PSD,['PPD/PSD']
138,True,3,58.05045157271878,True,3728,Vila Franca do Campo,Açores,False,63,0.981002802865151,115,1.7907194020554345,6,6422,65.22,António Fernando Raposo Cordeiro,2009,59.70531710442024,PS,['PS']
139,False,0,0.8754400989627937,False,92,Vila da Praia da Vitória,Açores,False,123,1.1704253497002568,89,0.8468931392140071,11,10509,55.95,Paulo José Maio Sousa Mendes,2009,0.8934641157618723,BE,['BE']
140,False,0,3.768198686839851,False,396,Vila da Praia da Vitória,Açores,False,123,1.1704253497002568,89,0.8468931392140071,11,10509,55.95,Pedro Gabriel Correia Nunes Teixeira Pinto,2009,3.84578032436632,CDS-PP,['CDS-PP']
141,False,2,23.83671139023694,False,2505,Vila da Praia da Vitória,Açores,False,123,1.1704253497002568,89,0.8468931392140071,11,10509,55.95,Berto Graciliano da Almeida Cabral,2009,24.327474021559677,PPD/PSD,['PPD/PSD']
142,True,5,69.50233133504615,True,7304,Vila da Praia da Vitória,Açores,False,123,1.1704253497002568,89,0.8468931392140071,11,10509,55.95,Roberto Lúcio Silva Pereira Monteiro,2009,70.93328153831213,PS,['PS']
143,False,0,0.5861282969716705,False,18,Vila do Porto,Açores,False,30,0.9768804949527841,32,1.0420058612829697,5,3071,61.01,Maria Adelaide da Fonseca Ferreira Branco Morgado,2009,0.5982053838484547,CDS-PP,['CDS-PP']
144,False,0,4.623901009443178,False,142,Vila do Porto,Açores,False,30,0.9768804949527841,32,1.0420058612829697,5,3071,61.01,Daniel da Silva Gonçalves,2009,4.719175805915587,PCP-PEV,['PCP-PEV']
145,True,3,55.84500162813416,True,1715,Vila do Porto,Açores,False,30,0.9768804949527841,32,1.0420058612829697,5,3071,61.01,Carlos Henrique Lopes Rodrigues,2009,56.99567962778331,PPD/PSD,['PPD/PSD']
146,False,2,36.926082709215244,False,1134,Vila do Porto,Açores,False,30,0.9768804949527841,32,1.0420058612829697,5,3071,61.01,Nélia Maria Coutinho Figueiredo,2009,37.68693918245265,PS,['PS']
147,False,2,46.78913487203643,False,2980,Aljustrel,Beja,False,86,1.350290469461454,48,0.753650494583137,5,6369,69.39,Manuel Francisco Colaço Machado,2009,47.79470729751403,PCP-PEV,['PCP-PEV']
148,False,0,2.041136756162663,False,130,Aljustrel,Beja,False,86,1.350290469461454,48,0.753650494583137,5,6369,69.39,Carlos Miguel Maia Palma Agatão,2009,2.0850040096230953,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
149,True,3,49.06578740775632,True,3125,Aljustrel,Beja,False,86,1.350290469461454,48,0.753650494583137,5,6369,69.39,Nelson Domingos Brito,2009,50.12028869286287,PS,['PS']
150,False,0,2.103213242453749,False,108,Almodôvar,Beja,False,90,1.7526777020447908,96,1.8695228821811098,8,5135,69.19,Carlos Manuel da Palma Rosa,2009,2.1822590422307537,BE,['BE']
151,False,0,4.751703992210321,False,244,Almodôvar,Beja,False,90,1.7526777020447908,96,1.8695228821811098,8,5135,69.19,Joaquim Augusto Loureiro Mariano,2009,4.930288947262073,PCP-PEV,['PCP-PEV']
152,True,3,56.28042843232717,True,2890,Almodôvar,Beja,False,90,1.7526777020447908,96,1.8695228821811098,8,5135,69.19,António José Messias do Rosário Sebastião,2009,58.39563548191554,PPD/PSD,['PPD/PSD']
153,False,2,33.242453748782864,False,1707,Almodôvar,Beja,False,90,1.7526777020447908,96,1.8695228821811098,8,5135,69.19,João Manuel Luz Saleiro,2009,34.491816528591634,PS,['PS']
154,False,2,34.08099688473521,True,547,Alvito,Beja,False,28,1.7445482866043613,19,1.1838006230529596,2,1605,75.71,João Luís Batista Penetra,2009,35.109114249037226,PCP-PEV,['PCP-PEV']
155,False,1,29.595015576323984,False,475,Alvito,Beja,False,28,1.7445482866043613,19,1.1838006230529596,2,1605,75.71,Mário Nelson da Silva Vaz Simões,2009,30.48780487804878,PPD/PSD.CDS-PP.PPM,"['CDS-PP', 'PPD/PSD', 'PPM']"
156,False,2,33.39563862928349,False,536,Alvito,Beja,False,28,1.7445482866043613,19,1.1838006230529596,2,1605,75.71,Vicente Maria Mouzinho Maurício,2009,34.403080872913996,PS,['PS']
157,False,0,1.8062397372742198,False,22,Barrancos,Beja,False,32,2.6272577996715927,25,2.052545155993432,1,1218,77.83,Sílvia Maria Ramalho Timóteo Vitorino,2009,1.8949181739879413,CDS-PP,['CDS-PP']
158,True,3,59.523809523809526,True,725,Barrancos,Beja,False,32,2.6272577996715927,25,2.052545155993432,1,1218,77.83,António Pica Tereno,2009,62.446167097329884,PCP-PEV,['PCP-PEV']
159,False,2,33.99014778325123,False,414,Barrancos,Beja,False,32,2.6272577996715927,25,2.052545155993432,1,1218,77.83,Francisco Manuel Canudo Sena,2009,35.65891472868217,PS,['PS']
160,False,0,1.588655506983687,False,298,Beja,Beja,False,214,1.140846572129225,167,0.8902868109606568,18,18758,60.67,Ismael António dos Santos Gomes Pimentel,2009,1.6215922076508678,CDS-PP,['CDS-PP']
161,False,3,41.662224117709776,False,7815,Beja,Beja,False,214,1.140846572129225,167,0.8902868109606568,18,18758,60.67,Francisco da Cruz dos Santos,2009,42.52598356641454,PCP-PEV,['PCP-PEV']
162,False,0,4.984539929630024,False,935,Beja,Beja,False,214,1.140846572129225,167,0.8902868109606568,18,18758,60.67,José Filipe Pires dos Reis,2009,5.087881591119333,PPD/PSD,['PPD/PSD']
163,True,4,45.72449088388954,True,8577,Beja,Beja,False,214,1.140846572129225,167,0.8902868109606568,18,18758,60.67,Jorge Pulido Valente,2009,46.67247102356206,PS,['PS']
164,False,0,1.0822049258982833,False,203,Beja,Beja,False,214,1.140846572129225,167,0.8902868109606568,18,18758,60.67,Dulce do Carmo Lopes Caleiro Amaral,2009,1.104641671654786,VI,['VI']
165,True,3,54.96938294865756,True,2334,Castro Verde,Beja,False,58,1.3659915214319358,39,0.9185115402731984,5,4246,64.09,Francisco José Caldeira Duarte,2009,56.25451916124368,PCP-PEV,['PCP-PEV']
166,False,0,4.545454545454546,False,193,Castro Verde,Beja,False,58,1.3659915214319358,39,0.9185115402731984,5,4246,64.09,Pedro Daniel Ferreira de Castro Figueira,2009,4.651723306820921,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
167,False,2,38.20065944418276,False,1622,Castro Verde,Beja,False,58,1.3659915214319358,39,0.9185115402731984,5,4246,64.09,José Francisco Colaço Guerreiro,2009,39.09375753193541,PS,['PS']
168,False,2,46.1676110945422,False,1548,Cuba,Beja,False,37,1.103489412466448,31,0.9245451834178348,4,3353,80.52,João Manuel Casaca Português,2009,47.12328767123288,PCP-PEV,['PCP-PEV']
169,False,0,3.638532657321801,False,122,Cuba,Beja,False,37,1.103489412466448,31,0.9245451834178348,4,3353,80.52,Maria da Conceição Gomes Pires,2009,3.713850837138508,PPD/PSD,['PPD/PSD']
170,True,3,48.165821652251715,True,1615,Cuba,Beja,False,37,1.103489412466448,31,0.9245451834178348,4,3353,80.52,Francisco António Galinha Orelha,2009,49.16286149162861,PS,['PS']
171,False,0,1.622361219702893,False,83,Ferreira do Alentejo,Beja,False,78,1.5246286161063332,56,1.09460516028147,6,5116,65.61,Manuel Gonçalves,2009,1.6659975913287834,MPT,['MPT']
172,False,2,36.55199374511337,False,1870,Ferreira do Alentejo,Beja,False,78,1.5246286161063332,56,1.09460516028147,6,5116,65.61,Francisco António Braz Caixinha,2009,37.53512645523886,PCP-PEV,['PCP-PEV']
173,False,0,3.3033620015637215,False,169,Ferreira do Alentejo,Beja,False,78,1.5246286161063332,56,1.09460516028147,6,5116,65.61,Flora Maria Lança Mestrinho,2009,3.3922119630670413,PPD/PSD,['PPD/PSD']
174,True,3,55.90304925723222,True,2860,Ferreira do Alentejo,Beja,False,78,1.5246286161063332,56,1.09460516028147,6,5116,65.61,Aníbal Sousa Reis Coelho da Costa,2009,57.40666399036532,PS,['PS']
175,False,0,2.1033730922149543,False,164,Moura,Beja,False,195,2.5009619084263175,63,0.8080030781069641,8,7797,54.95,Sílvia Perpétua Cruz Ramos,2009,2.175354821594376,CDS-PP,['CDS-PP']
176,True,4,49.49339489547262,True,3859,Moura,Beja,False,195,2.5009619084263175,63,0.8080030781069641,8,7797,54.95,José Maria Prazeres Pós-de-mina,2009,51.18716010080912,PCP-PEV,['PCP-PEV']
177,False,0,7.938950878543029,False,619,Moura,Beja,False,195,2.5009619084263175,63,0.8080030781069641,8,7797,54.95,Simão Seita Janeiro,2009,8.210638015651943,PPD/PSD,['PPD/PSD']
178,False,3,37.155316147236114,False,2897,Moura,Beja,False,195,2.5009619084263175,63,0.8080030781069641,8,7797,54.95,Rui Miguel Costa Apolinário,2009,38.42684706194455,PS,['PS']
179,False,2,42.93706293706293,False,2456,Mértola,Beja,False,95,1.6608391608391608,93,1.6258741258741258,9,5720,76.5,Jorge José Horta Revez,2009,44.39624005784527,PCP-PEV,['PCP-PEV']
180,False,0,0.9615384615384616,False,55,Mértola,Beja,False,95,1.6608391608391608,93,1.6258741258741258,9,5720,76.5,José Diogo Morais dos Santos,2009,0.9942154736080983,PPD/PSD,['PPD/PSD']
181,True,3,46.34615384615385,True,2651,Mértola,Beja,False,95,1.6608391608391608,93,1.6258741258741258,9,5720,76.5,Jorge Paulo Colaço Rosa,2009,47.92118582791034,PS,['PS']
182,False,0,6.468531468531468,False,370,Mértola,Beja,False,95,1.6608391608391608,93,1.6258741258741258,9,5720,76.5,José Carlos Raposo Rodrigues Celorico,2009,6.688358640636298,XI,['XI']
183,False,0,4.307587614834977,False,633,Odemira,Beja,False,313,2.1299761823749574,271,1.84416468186458,17,14695,66.18,Alberto Manuel Belo da Cunha Matos,2009,4.485862093402311,BE,['BE']
184,False,3,34.38584552568901,False,5053,Odemira,Beja,False,313,2.1299761823749574,271,1.84416468186458,17,14695,66.18,Cláudio José dos Santos Percheiro,2009,35.80894337750691,PCP-PEV,['PCP-PEV']
185,False,0,10.765566519224226,False,1582,Odemira,Beja,False,313,2.1299761823749574,271,1.84416468186458,17,14695,66.18,José Francisco de Sousa Prado Santos Silva,2009,11.211111898518885,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
186,True,4,46.566859476012255,True,6843,Odemira,Beja,False,313,2.1299761823749574,271,1.84416468186458,17,14695,66.18,José Alberto Candeias Guerreiro,2009,48.494082630571896,PS,['PS']
187,False,0,3.847980997624703,False,162,Ourique,Beja,False,51,1.2114014251781473,99,2.351543942992874,6,4210,81.12,António Custódio Coelho,2009,3.9901477832512313,PCP-PEV,['PCP-PEV']
188,False,1,25.938242280285035,False,1092,Ourique,Beja,False,51,1.2114014251781473,99,2.351543942992874,6,4210,81.12,José Raul Guerreiro Mendes dos Santos,2009,26.89655172413793,PPD/PSD,['PPD/PSD']
189,True,4,66.65083135391924,True,2806,Ourique,Beja,False,51,1.2114014251781473,99,2.351543942992874,6,4210,81.12,Pedro Nuno Raposo Prazeres do Carmo,2009,69.11330049261085,PS,['PS']
190,False,0,3.4762596899224807,False,287,Serpa,Beja,False,175,2.119670542635659,107,1.2960271317829457,7,8256,57.17,Maria Manuela Carreiro da Silva Salta,2009,3.5991973915224484,BE,['BE']
191,False,0,1.3565891472868217,False,112,Serpa,Beja,False,175,2.119670542635659,107,1.2960271317829457,7,8256,57.17,Catarina Salgueiro Ramos Gomes Serrano,2009,1.4045648357160772,CDS-PP,['CDS-PP']
192,True,4,51.90164728682171,True,4285,Serpa,Beja,False,175,2.119670542635659,107,1.2960271317829457,7,8256,57.17,João Manuel Rocha da Silva,2009,53.73714572360171,PCP-PEV,['PCP-PEV']
193,False,0,8.575581395348838,False,708,Serpa,Beja,False,175,2.119670542635659,107,1.2960271317829457,7,8256,57.17,Sebastião Manuel L. Morgado Louro Rodrigues,2009,8.878856282919488,PPD/PSD,['PPD/PSD']
194,False,3,31.274224806201552,False,2582,Serpa,Beja,False,175,2.119670542635659,107,1.2960271317829457,7,8256,57.17,António José Patinho Pereira,2009,32.380235766240276,PS,['PS']
195,False,0,1.2791991101223583,False,46,Vidigueira,Beja,False,61,1.696329254727475,55,1.5294771968854282,4,3596,67.44,Fernando António da Silva Servo,2009,1.3218390804597702,BE,['BE']
196,False,0,1.2513904338153505,False,45,Vidigueira,Beja,False,61,1.696329254727475,55,1.5294771968854282,4,3596,67.44,Maria Micaela Matado Rosa,2009,1.293103448275862,CDS-PP,['CDS-PP']
197,True,3,55.22803114571746,True,1986,Vidigueira,Beja,False,61,1.696329254727475,55,1.5294771968854282,4,3596,67.44,Manuel Luís da Rosa Marra,2009,57.068965517241374,PCP-PEV,['PCP-PEV']
198,False,0,4.866518353726362,False,175,Vidigueira,Beja,False,61,1.696329254727475,55,1.5294771968854282,4,3596,67.44,Guido João Diniz Pires,2009,5.028735632183908,PPD/PSD,['PPD/PSD']
199,False,2,34.14905450500556,False,1228,Vidigueira,Beja,False,61,1.696329254727475,55,1.5294771968854282,4,3596,67.44,António Francisco Cano Mendes Pinto,2009,35.287356321839084,PS,['PS']
200,False,0,1.2262916939175932,False,150,Amares,Braga,False,137,1.1200130804447352,146,1.1935905820797907,24,12232,64.19,Nuno Miguel Franco da Costa,2009,1.2553351744915893,BE,['BE']
201,False,0,4.226618705035971,False,517,Amares,Braga,False,137,1.1200130804447352,146,1.1935905820797907,24,12232,64.19,Manuel Joaquim de Sousa Pereira,2009,4.326721901414345,CDS-PP,['CDS-PP']
202,True,4,47.09777632439503,True,5761,Amares,Braga,False,137,1.1200130804447352,146,1.1935905820797907,24,12232,64.19,José Lopes Gonçalves Barbosa,2009,48.2132396016403,I,['I']
203,False,0,1.4551994767822107,False,178,Amares,Braga,False,137,1.1200130804447352,146,1.1935905820797907,24,12232,64.19,Manuel Joaquim Gonçalves da Silva,2009,1.4896644070633525,PCP-PEV,['PCP-PEV']
204,False,1,14.633747547416611,False,1790,Amares,Braga,False,137,1.1200130804447352,146,1.1935905820797907,24,12232,64.19,António Januário Veloso de Barros,2009,14.980333082266299,PPD/PSD,['PPD/PSD']
205,False,2,29.04676258992806,False,3553,Amares,Braga,False,137,1.1200130804447352,146,1.1935905820797907,24,12232,64.19,Manuel da Rocha Moreira,2009,29.73470583312411,PS,['PS']
206,False,0,1.5339887532994148,False,1203,Barcelos,Braga,False,1172,1.494459533555207,667,0.8505157925608557,89,78423,74.1,Jorge Manuel Mesquita Fernandes,2009,1.5708241930429332,PND,['PND']
207,False,5,43.350802698188026,False,33997,Barcelos,Braga,False,1172,1.494459533555207,667,0.8505157925608557,89,78423,74.1,Fernando Ribeiro dos Reis,2009,44.39177896166301,PPD/PSD,['PPD/PSD']
208,False,0,0.30348239674585265,False,238,Barcelos,Braga,False,1172,1.494459533555207,667,0.8505157925608557,89,78423,74.1,Alfredo Maria Côrte-real Souto Neves,2009,0.31076987360284136,PPM,['PPM']
209,True,6,44.51627711258177,True,34911,Barcelos,Braga,False,1172,1.494459533555207,667,0.8505157925608557,89,78423,74.1,Miguel Jorge da Costa Gomes,2009,45.58523973675964,PS,['PS']
210,False,0,4.0163306966062775,False,3935,Braga,Braga,False,1337,1.3646338351620313,839,0.8563409032916561,62,97975,65.27,João Guilherme Ribeiro Delgado,2009,4.107558534013925,BE,['BE']
211,False,0,0.7185506506761928,False,704,Braga,Braga,False,1337,1.3646338351620313,839,0.8563409032916561,62,97975,65.27,José Miguel Azevedo de Brito,2009,0.7348719715237111,MPT,['MPT']
212,False,0,6.340392957387088,False,6212,Braga,Braga,False,1337,1.3646338351620313,839,0.8563409032916561,62,97975,65.27,António Manuel Rodrigues Dias,2009,6.484410066910929,PCP-PEV,['PCP-PEV']
213,False,5,41.99234498596581,False,41142,Braga,Braga,False,1337,1.3646338351620313,839,0.8563409032916561,62,97975,65.27,Ricardo Bruno Antunes Machado Rio,2009,42.94616854038142,PPD/PSD.CDS-PP.PPM,"['CDS-PP', 'PPD/PSD', 'PPM']"
214,True,6,44.711405970910945,True,43806,Braga,Braga,False,1337,1.3646338351620313,839,0.8563409032916561,62,97975,65.27,Francisco Soares Mesquita Machado,2009,45.72699088717001,PS,['PS']
215,False,0,3.1989366415595923,False,361,Cabeceiras de Basto,Braga,False,193,1.7102348249889234,137,1.2140008861320337,17,11285,65.84,Baltazar Lage de Oliveira Vilela,2009,3.295298950251027,PCP-PEV,['PCP-PEV']
216,False,2,25.307930881701374,False,2856,Cabeceiras de Basto,Braga,False,193,1.7102348249889234,137,1.2140008861320337,17,11285,65.84,Luis Miguel Jorge Gonçalves,2009,26.070287539936103,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
217,True,5,68.56889676561808,True,7738,Cabeceiras de Basto,Braga,False,193,1.7102348249889234,137,1.2140008861320337,17,11285,65.84,Joaquim Barroso de Almeida Barreto,2009,70.63441350981286,PS,['PS']
218,False,0,3.267694063926941,False,458,Celorico de Basto,Braga,False,88,0.6278538812785388,128,0.91324200913242,22,14016,70.66,João Maria Mourão Pulido de Almeida,2009,3.318840579710145,CDS-PP,['CDS-PP']
219,False,0,1.141552511415525,False,160,Celorico de Basto,Braga,False,88,0.6278538812785388,128,0.91324200913242,22,14016,70.66,Luis Heitor da Silva Pires Marinho,2009,1.1594202898550725,PCP-PEV,['PCP-PEV']
220,True,4,51.15582191780822,True,7170,Celorico de Basto,Braga,False,88,0.6278538812785388,128,0.91324200913242,22,14016,70.66,Joaquim Monteiro da Mota e Silva,2009,51.95652173913044,PPD/PSD,['PPD/PSD']
221,False,3,42.89383561643836,False,6012,Celorico de Basto,Braga,False,88,0.6278538812785388,128,0.91324200913242,22,14016,70.66,Manuel Maria de Araújo Lopes Machado,2009,43.56521739130435,PS,['PS']
222,False,0,1.6600714216774441,False,344,Esposende,Braga,False,392,1.8917092944696456,261,1.259530933307596,15,20722,64.62,Sónia da Conceição Rodrigues Mendes,2009,1.7140864019133988,BE,['BE']
223,False,1,12.783515104719623,False,2649,Esposende,Braga,False,392,1.8917092944696456,261,1.259530933307596,15,20722,64.62,Hersílio Brás Marques,2009,13.199461856594748,CDS-PP,['CDS-PP']
224,False,0,3.286362320239359,False,681,Esposende,Braga,False,392,1.8917092944696456,261,1.259530933307596,15,20722,64.62,Pedro Miguel Lima Meira,2009,3.3932931386715834,PCP-PEV,['PCP-PEV']
225,True,5,58.922883891516264,True,12210,Esposende,Braga,False,392,1.8917092944696456,261,1.259530933307596,15,20722,64.62,Fernando João Couto e Cepa,2009,60.84010164930989,PPD/PSD,['PPD/PSD']
226,False,0,0.2605926068912267,False,54,Esposende,Braga,False,392,1.8917092944696456,261,1.259530933307596,15,20722,64.62,João Paulo Graça da Silva,2009,0.26907170262594055,PPM,['PPM']
227,False,1,19.935334427178844,False,4131,Esposende,Braga,False,392,1.8917092944696456,261,1.259530933307596,15,20722,64.62,João Maria de Sousa Nunes da Silva,2009,20.58398525088445,PS,['PS']
228,False,0,3.111004238179687,False,1035,Fafe,Braga,False,607,1.8245213261594877,376,1.1301812498121373,36,33269,66.18,Maria Leonor Pereira Oliveira Castro,2009,3.20572384315183,PCP-PEV,['PCP-PEV']
229,False,1,16.646127025158556,False,5538,Fafe,Braga,False,607,1.8245213261594877,376,1.1301812498121373,36,33269,66.18,José Humberto Fernandes Castro,2009,17.152945549154435,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
