,alternateCandidates,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
979,,['Maria Emília Guerreiro Neto de Sousa'],5,PCP-PEV,1,0,PCP-PEV,1,5,38.67,1,27521,"{'availableMandates': 0, 'blankVotes': 1570, 'blankVotesPercentage': 2.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1211, 'nullVotesPercentage': 1.7, 'numberParishes': 11, 'numberVoters': 71171, 'percentageVoters': 48.31}",Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31
980,,['Domingos António Caeiro Bulhão'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,4.55,0,3237,"{'availableMandates': 0, 'blankVotes': 1570, 'blankVotesPercentage': 2.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1211, 'nullVotesPercentage': 1.7, 'numberParishes': 11, 'numberVoters': 71171, 'percentageVoters': 48.31}",Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31
981,,['Jorge Manuel Bonifácio Pedroso de Almeida'],2,PPD/PSD,0,0,PPD/PSD,1,2,15.42,0,10977,"{'availableMandates': 0, 'blankVotes': 1570, 'blankVotesPercentage': 2.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1211, 'nullVotesPercentage': 1.7, 'numberParishes': 11, 'numberVoters': 71171, 'percentageVoters': 48.31}",Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31
982,,['Paulo José Fernandes Pedroso'],3,PS,0,0,PS,1,3,23.86,0,16984,"{'availableMandates': 0, 'blankVotes': 1570, 'blankVotesPercentage': 2.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1211, 'nullVotesPercentage': 1.7, 'numberParishes': 11, 'numberVoters': 71171, 'percentageVoters': 48.31}",Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31
983,,['Mário Durval Póvoa do Rosário'],0,B.E.,0,0,B.E.,1,0,6.05,0,2294,"{'availableMandates': 0, 'blankVotes': 482, 'blankVotesPercentage': 1.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 460, 'nullVotesPercentage': 1.21, 'numberParishes': 8, 'numberVoters': 37933, 'percentageVoters': 52.82}",Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82
984,,['Henrique Manuel Caldeira de Castro Ferreira'],0,CDS-PP,0,0,CDS-PP,1,0,2.65,0,1007,"{'availableMandates': 0, 'blankVotes': 482, 'blankVotesPercentage': 1.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 460, 'nullVotesPercentage': 1.21, 'numberParishes': 8, 'numberVoters': 37933, 'percentageVoters': 52.82}",Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82
985,,['Carlos Humberto Palácios Pinheiro de Carvalho'],5,PCP-PEV,1,1,PCP-PEV,1,5,47.68,1,18087,"{'availableMandates': 0, 'blankVotes': 482, 'blankVotesPercentage': 1.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 460, 'nullVotesPercentage': 1.21, 'numberParishes': 8, 'numberVoters': 37933, 'percentageVoters': 52.82}",Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82
986,,['Joaquim Carlos Salgueiro Martins'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,2.3,0,873,"{'availableMandates': 0, 'blankVotes': 482, 'blankVotesPercentage': 1.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 460, 'nullVotesPercentage': 1.21, 'numberParishes': 8, 'numberVoters': 37933, 'percentageVoters': 52.82}",Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82
987,,['Nuno Miguel Soares Banza'],1,PPD/PSD,0,0,PPD/PSD,1,1,9.02,0,3420,"{'availableMandates': 0, 'blankVotes': 482, 'blankVotesPercentage': 1.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 460, 'nullVotesPercentage': 1.21, 'numberParishes': 8, 'numberVoters': 37933, 'percentageVoters': 52.82}",Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82
988,,['João Nuno da Câmara Santa Clara Gomes'],3,PS,0,0,PS,1,3,29.82,0,11310,"{'availableMandates': 0, 'blankVotes': 482, 'blankVotesPercentage': 1.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 460, 'nullVotesPercentage': 1.21, 'numberParishes': 8, 'numberVoters': 37933, 'percentageVoters': 52.82}",Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82
989,,['António Joaquim Nobre'],0,B.E.,0,0,B.E.,1,0,2.11,0,175,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.45, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 83, 'nullVotesPercentage': 1.0, 'numberParishes': 5, 'numberVoters': 8283, 'percentageVoters': 65.3}",Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3
990,,['João Paulo Silva Charneca'],0,CDS-PP,0,0,CDS-PP,1,0,1.12,0,93,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.45, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 83, 'nullVotesPercentage': 1.0, 'numberParishes': 5, 'numberVoters': 8283, 'percentageVoters': 65.3}",Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3
991,,['Rafael Francisco Lobato Rodrigues'],2,PCP-PEV,0,0,PCP-PEV,1,2,33.07,0,2739,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.45, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 83, 'nullVotesPercentage': 1.0, 'numberParishes': 5, 'numberVoters': 8283, 'percentageVoters': 65.3}",Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3
992,,['António Manuel Caldeira Lucas'],0,PPD/PSD,0,0,PPD/PSD,1,0,5.29,0,438,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.45, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 83, 'nullVotesPercentage': 1.0, 'numberParishes': 5, 'numberVoters': 8283, 'percentageVoters': 65.3}",Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3
993,,['Carlos Vicente Morais Beato'],5,PS,1,1,PS,1,5,55.96,1,4635,"{'availableMandates': 0, 'blankVotes': 120, 'blankVotesPercentage': 1.45, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 83, 'nullVotesPercentage': 1.0, 'numberParishes': 5, 'numberVoters': 8283, 'percentageVoters': 65.3}",Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3
994,,['Joaquim Inácio Raminhos Cabaça'],1,B.E.,0,0,B.E.,1,1,11.6,0,3207,"{'availableMandates': 0, 'blankVotes': 467, 'blankVotesPercentage': 1.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 325, 'nullVotesPercentage': 1.18, 'numberParishes': 6, 'numberVoters': 27646, 'percentageVoters': 46.88}",Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88
995,,['João Manuel Sacoto Pereira Neves'],0,CDS-PP,0,0,CDS-PP,1,0,3.46,0,956,"{'availableMandates': 0, 'blankVotes': 467, 'blankVotesPercentage': 1.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 325, 'nullVotesPercentage': 1.18, 'numberParishes': 6, 'numberVoters': 27646, 'percentageVoters': 46.88}",Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88
996,,['João Manuel de Jesus Lobo'],5,PCP-PEV,1,1,PCP-PEV,1,5,44.93,1,12421,"{'availableMandates': 0, 'blankVotes': 467, 'blankVotesPercentage': 1.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 325, 'nullVotesPercentage': 1.18, 'numberParishes': 6, 'numberVoters': 27646, 'percentageVoters': 46.88}",Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88
997,,['Leonel Eusébio Coelho'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,2.59,0,716,"{'availableMandates': 0, 'blankVotes': 467, 'blankVotesPercentage': 1.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 325, 'nullVotesPercentage': 1.18, 'numberParishes': 6, 'numberVoters': 27646, 'percentageVoters': 46.88}",Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88
998,,['Luis Fernando Vaz do Nascimento'],0,PPD/PSD,0,0,PPD/PSD,1,0,7.92,0,2190,"{'availableMandates': 0, 'blankVotes': 467, 'blankVotesPercentage': 1.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 325, 'nullVotesPercentage': 1.18, 'numberParishes': 6, 'numberVoters': 27646, 'percentageVoters': 46.88}",Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88
999,,['António José Gonçalves Duro'],3,PS,0,0,PS,1,3,26.64,0,7364,"{'availableMandates': 0, 'blankVotes': 467, 'blankVotesPercentage': 1.69, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 325, 'nullVotesPercentage': 1.18, 'numberParishes': 6, 'numberVoters': 27646, 'percentageVoters': 46.88}",Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88
1000,,['Cipriano José dos Santos Pisco'],0,B.E.,0,0,B.E.,1,0,4.78,0,878,"{'availableMandates': 0, 'blankVotes': 375, 'blankVotesPercentage': 2.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 217, 'nullVotesPercentage': 1.18, 'numberParishes': 8, 'numberVoters': 18368, 'percentageVoters': 48.28}",Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28
1001,,['Joaquim António Lopes da Silva Batalha'],1,PCP-PEV,0,0,PCP-PEV,1,1,15.85,0,2911,"{'availableMandates': 0, 'blankVotes': 375, 'blankVotesPercentage': 2.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 217, 'nullVotesPercentage': 1.18, 'numberParishes': 8, 'numberVoters': 18368, 'percentageVoters': 48.28}",Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28
1002,,['Maria Manuela Ruivo Bailão Parreira'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.76,0,323,"{'availableMandates': 0, 'blankVotes': 375, 'blankVotesPercentage': 2.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 217, 'nullVotesPercentage': 1.18, 'numberParishes': 8, 'numberVoters': 18368, 'percentageVoters': 48.28}",Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28
1003,,['Lucília Maria Samoreno Ferra'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,25.65,0,4712,"{'availableMandates': 0, 'blankVotes': 375, 'blankVotesPercentage': 2.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 217, 'nullVotesPercentage': 1.18, 'numberParishes': 8, 'numberVoters': 18368, 'percentageVoters': 48.28}",Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28
1004,,['Maria Amélia Macedo Antunes'],4,PS,1,1,PS,1,4,48.74,1,8952,"{'availableMandates': 0, 'blankVotes': 375, 'blankVotesPercentage': 2.04, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 217, 'nullVotesPercentage': 1.18, 'numberParishes': 8, 'numberVoters': 18368, 'percentageVoters': 48.28}",Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28
1005,,['Ana Catarina Dias Y Pais Sartório de Lima'],0,B.E.,0,0,B.E.,1,0,4.8,0,1085,"{'availableMandates': 0, 'blankVotes': 441, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 282, 'nullVotesPercentage': 1.25, 'numberParishes': 5, 'numberVoters': 22594, 'percentageVoters': 48.22}",Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22
1006,,['Octávio Joaquim Coelho Machado'],0,CDS-PP,0,0,CDS-PP,1,0,9.76,0,2206,"{'availableMandates': 0, 'blankVotes': 441, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 282, 'nullVotesPercentage': 1.25, 'numberParishes': 5, 'numberVoters': 22594, 'percentageVoters': 48.22}",Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22
1007,,['Ana Teresa Vicente Custódio de Sá'],5,PCP-PEV,1,1,PCP-PEV,1,5,50.19,1,11341,"{'availableMandates': 0, 'blankVotes': 441, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 282, 'nullVotesPercentage': 1.25, 'numberParishes': 5, 'numberVoters': 22594, 'percentageVoters': 48.22}",Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22
1008,,['Carlos Miguel Viegas Vitorino'],0,PPD/PSD,0,0,PPD/PSD,1,0,9.01,0,2035,"{'availableMandates': 0, 'blankVotes': 441, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 282, 'nullVotesPercentage': 1.25, 'numberParishes': 5, 'numberVoters': 22594, 'percentageVoters': 48.22}",Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22
1009,,['António Fonseca Ferreira'],2,PS,0,0,PS,1,2,23.03,0,5204,"{'availableMandates': 0, 'blankVotes': 441, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 282, 'nullVotesPercentage': 1.25, 'numberParishes': 5, 'numberVoters': 22594, 'percentageVoters': 48.22}",Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22
1010,,['João Manuel Pereira da Silva'],0,B.E.,0,0,B.E.,1,0,5.99,0,907,"{'availableMandates': 0, 'blankVotes': 327, 'blankVotesPercentage': 2.16, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 1.12, 'numberParishes': 11, 'numberVoters': 15144, 'percentageVoters': 57.32}",Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32
1011,,['Mário de Figueiredo M. Ribeiro'],0,CDS-PP,0,0,CDS-PP,1,0,2.86,0,433,"{'availableMandates': 0, 'blankVotes': 327, 'blankVotesPercentage': 2.16, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 1.12, 'numberParishes': 11, 'numberVoters': 15144, 'percentageVoters': 57.32}",Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32
1012,,['Vitor Manuel Chaves de Caro Proença'],4,PCP-PEV,1,1,PCP-PEV,1,4,48.98,1,7417,"{'availableMandates': 0, 'blankVotes': 327, 'blankVotesPercentage': 2.16, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 1.12, 'numberParishes': 11, 'numberVoters': 15144, 'percentageVoters': 57.32}",Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32
1013,,['Carlos Manuel Lourenço Pereira Dias'],1,PPD/PSD,0,0,PPD/PSD,1,1,10.92,0,1654,"{'availableMandates': 0, 'blankVotes': 327, 'blankVotesPercentage': 2.16, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 1.12, 'numberParishes': 11, 'numberVoters': 15144, 'percentageVoters': 57.32}",Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32
1014,,['Arnaldo Pereira Gonçalves Frade'],2,PS,0,0,PS,1,2,27.97,0,4236,"{'availableMandates': 0, 'blankVotes': 327, 'blankVotesPercentage': 2.16, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 170, 'nullVotesPercentage': 1.12, 'numberParishes': 11, 'numberVoters': 15144, 'percentageVoters': 57.32}",Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32
1015,,['Nelson Lopes Resende'],0,MMS,0,0,MMS,1,0,0.58,0,337,"{'availableMandates': 0, 'blankVotes': 1161, 'blankVotesPercentage': 1.99, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 709, 'nullVotesPercentage': 1.21, 'numberParishes': 6, 'numberVoters': 58409, 'percentageVoters': 46.13}",Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13
1016,,['Alfredo José Monteiro da Costa'],6,PCP-PEV,1,1,PCP-PEV,1,6,47.85,1,27949,"{'availableMandates': 0, 'blankVotes': 1161, 'blankVotesPercentage': 1.99, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 709, 'nullVotesPercentage': 1.21, 'numberParishes': 6, 'numberVoters': 58409, 'percentageVoters': 46.13}",Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13
1017,,['Paulo Edson de Carvalho Borges Cunha'],1,PPD/PSD,0,0,PPD/PSD,1,1,13.82,0,8072,"{'availableMandates': 0, 'blankVotes': 1161, 'blankVotesPercentage': 1.99, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 709, 'nullVotesPercentage': 1.21, 'numberParishes': 6, 'numberVoters': 58409, 'percentageVoters': 46.13}",Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13
1018,,['Samuel Pedro da Silva Cruz'],3,PS,0,0,PS,1,3,22.41,0,13090,"{'availableMandates': 0, 'blankVotes': 1161, 'blankVotesPercentage': 1.99, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 709, 'nullVotesPercentage': 1.21, 'numberParishes': 6, 'numberVoters': 58409, 'percentageVoters': 46.13}",Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13
1019,,['Carlos Alexandre Pinto de Oliveira Macedo'],0,B.E.,0,0,B.E.,1,0,6.19,0,1163,"{'availableMandates': 0, 'blankVotes': 339, 'blankVotesPercentage': 1.8, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 275, 'nullVotesPercentage': 1.46, 'numberParishes': 3, 'numberVoters': 18790, 'percentageVoters': 50.07}",Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07
1020,,['Beatriz Isabel da Luz Soares Carneiro'],0,CDS-PP,0,0,CDS-PP,1,0,3.69,0,694,"{'availableMandates': 0, 'blankVotes': 339, 'blankVotesPercentage': 1.8, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 275, 'nullVotesPercentage': 1.46, 'numberParishes': 3, 'numberVoters': 18790, 'percentageVoters': 50.07}",Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07
1021,,['Augusto António Marques Duarte'],0,I,0,0,I,1,0,5.17,0,971,"{'availableMandates': 0, 'blankVotes': 339, 'blankVotesPercentage': 1.8, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 275, 'nullVotesPercentage': 1.46, 'numberParishes': 3, 'numberVoters': 18790, 'percentageVoters': 50.07}",Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07
1022,,['Augusto Manuel Neto Carapinha Pólvora'],5,PCP-PEV,1,1,PCP-PEV,1,5,51.81,1,9736,"{'availableMandates': 0, 'blankVotes': 339, 'blankVotesPercentage': 1.8, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 275, 'nullVotesPercentage': 1.46, 'numberParishes': 3, 'numberVoters': 18790, 'percentageVoters': 50.07}",Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07
1023,,['Francisco José Pereira Luís'],1,PPD/PSD,0,0,PPD/PSD,1,1,10.37,0,1949,"{'availableMandates': 0, 'blankVotes': 339, 'blankVotesPercentage': 1.8, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 275, 'nullVotesPercentage': 1.46, 'numberParishes': 3, 'numberVoters': 18790, 'percentageVoters': 50.07}",Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07
1024,,['Américo Manuel Machado Gegaloto'],1,PS,0,0,PS,1,1,19.49,0,3663,"{'availableMandates': 0, 'blankVotes': 339, 'blankVotesPercentage': 1.8, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 275, 'nullVotesPercentage': 1.46, 'numberParishes': 3, 'numberVoters': 18790, 'percentageVoters': 50.07}",Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07
1025,,['Albérico Afonso Costa Alho'],0,B.E.,0,0,B.E.,1,0,6.09,0,2911,"{'availableMandates': 0, 'blankVotes': 847, 'blankVotesPercentage': 1.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 506, 'nullVotesPercentage': 1.06, 'numberParishes': 8, 'numberVoters': 47799, 'percentageVoters': 47.62}",Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62
1026,,['João Paulo Barros Viegas'],0,CDS-PP,0,0,CDS-PP,1,0,5.81,0,2779,"{'availableMandates': 0, 'blankVotes': 847, 'blankVotesPercentage': 1.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 506, 'nullVotesPercentage': 1.06, 'numberParishes': 8, 'numberVoters': 47799, 'percentageVoters': 47.62}",Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62
1027,,['Mário Fernando Gonçalves Nogueira'],0,MPT,0,0,MPT,1,0,0.74,0,354,"{'availableMandates': 0, 'blankVotes': 847, 'blankVotesPercentage': 1.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 506, 'nullVotesPercentage': 1.06, 'numberParishes': 8, 'numberVoters': 47799, 'percentageVoters': 47.62}",Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62
1028,,['Maria das Dores Marques Banheiro Meira'],5,PCP-PEV,1,1,PCP-PEV,1,5,38.83,1,18558,"{'availableMandates': 0, 'blankVotes': 847, 'blankVotesPercentage': 1.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 506, 'nullVotesPercentage': 1.06, 'numberParishes': 8, 'numberVoters': 47799, 'percentageVoters': 47.62}",Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62
1029,,['Carlos Manuel Duarte da Costa Gomes'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.42,0,677,"{'availableMandates': 0, 'blankVotes': 847, 'blankVotesPercentage': 1.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 506, 'nullVotesPercentage': 1.06, 'numberParishes': 8, 'numberVoters': 47799, 'percentageVoters': 47.62}",Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62
1030,,['Jorge Flaviano Delgado Santana da Silva'],1,PPD/PSD,0,0,PPD/PSD,1,1,14.48,0,6919,"{'availableMandates': 0, 'blankVotes': 847, 'blankVotesPercentage': 1.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 506, 'nullVotesPercentage': 1.06, 'numberParishes': 8, 'numberVoters': 47799, 'percentageVoters': 47.62}",Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62
1031,,['Maria Teresa Mourão de Almeida'],3,PS,0,0,PS,1,3,29.81,0,14248,"{'availableMandates': 0, 'blankVotes': 847, 'blankVotesPercentage': 1.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 506, 'nullVotesPercentage': 1.06, 'numberParishes': 8, 'numberVoters': 47799, 'percentageVoters': 47.62}",Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62
1032,,['José Carlos dos Santos Guinote'],0,B.E.,0,0,B.E.,1,0,4.89,0,368,"{'availableMandates': 0, 'blankVotes': 114, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 57, 'nullVotesPercentage': 0.76, 'numberParishes': 2, 'numberVoters': 7524, 'percentageVoters': 64.69}",Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69
1033,,['Francisco Maria do Ó Pacheco'],1,PCP-PEV,0,0,PCP-PEV,1,1,14.94,0,1124,"{'availableMandates': 0, 'blankVotes': 114, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 57, 'nullVotesPercentage': 0.76, 'numberParishes': 2, 'numberVoters': 7524, 'percentageVoters': 64.69}",Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69
1034,,['João Miguel da Silva Garganta Custódio'],0,PPD/PSD,0,0,PPD/PSD,1,0,3.35,0,252,"{'availableMandates': 0, 'blankVotes': 114, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 57, 'nullVotesPercentage': 0.76, 'numberParishes': 2, 'numberVoters': 7524, 'percentageVoters': 64.69}",Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69
1035,,['Idalino Sabido José'],2,PS,0,0,PS,1,2,30.69,0,2309,"{'availableMandates': 0, 'blankVotes': 114, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 57, 'nullVotesPercentage': 0.76, 'numberParishes': 2, 'numberVoters': 7524, 'percentageVoters': 64.69}",Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69
1036,,['Manuel Coelho Carvalho'],4,V,1,1,V,1,4,43.86,1,3300,"{'availableMandates': 0, 'blankVotes': 114, 'blankVotesPercentage': 1.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 57, 'nullVotesPercentage': 0.76, 'numberParishes': 2, 'numberVoters': 7524, 'percentageVoters': 64.69}",Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69
