,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
1026,['Vítor Manuel Chaves de Caro Proença'],4,PCP-PEV,1,1,PCP-PEV,1,4,46.82,1,48.47,2956,"{'availableMandates': 0, 'blankVotes': 117, 'blankVotesPercentage': 1.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 99, 'nullVotesPercentage': 1.57, 'numberParishes': 4, 'numberVoters': 6314, 'percentageVoters': 59.54}",Alcácer do Sal,Setúbal,0,117,1.85,,False,99,1.57,4,6314,59.54
1027,"[""Frederico de Albuquerque D'Orey""]",0,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,0,4.99,0,5.17,315,"{'availableMandates': 0, 'blankVotes': 117, 'blankVotesPercentage': 1.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 99, 'nullVotesPercentage': 1.57, 'numberParishes': 4, 'numberVoters': 6314, 'percentageVoters': 59.54}",Alcácer do Sal,Setúbal,0,117,1.85,,False,99,1.57,4,6314,59.54
1028,['Clarisse Gaudino Veredas Campos'],3,PS,0,0,PS,1,3,41.29,0,42.75,2607,"{'availableMandates': 0, 'blankVotes': 117, 'blankVotesPercentage': 1.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 99, 'nullVotesPercentage': 1.57, 'numberParishes': 4, 'numberVoters': 6314, 'percentageVoters': 59.54}",Alcácer do Sal,Setúbal,0,117,1.85,,False,99,1.57,4,6314,59.54
1029,['Joana Rodrigues Mortágua'],1,B.E.,0,0,B.E.,1,1,9.64,0,10.15,6409,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1030,['António Pedro Rodrigues do Livramento Maco'],0,CDS-PP,0,0,CDS-PP,1,0,2.55,0,2.68,1694,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1031,['Artur Jorge de Jesus Alfama'],0,PAN,0,0,PAN,1,0,3.89,0,4.1,2588,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1032,['Joaquim Estevão Miguel Judas'],4,PCP-PEV,0,0,PCP-PEV,1,4,30.84,0,32.46,20497,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1033,['Manuel de Lima e Silva'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.82,0,1.92,1211,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1034,['João Carlos Pereira Melo do Patrocínio'],0,PNR,0,0,PNR,1,0,0.44,0,0.46,290,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1035,['Nuno Filipe Miragaia Matias'],2,PPD/PSD,0,0,PPD/PSD,1,2,14.08,0,14.83,9362,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1036,['Inês de Saint-Maurice Esteves de Medeiros Victorino de Almeida'],4,PS,1,0,PS,1,4,31.46,1,33.11,20910,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1037,['Sara Filipa Pinho Vilhena Dias'],0,PTP,0,0,PTP,1,0,0.28,0,0.29,185,"{'availableMandates': 0, 'blankVotes': 1914, 'blankVotesPercentage': 2.88, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1412, 'nullVotesPercentage': 2.12, 'numberParishes': 5, 'numberVoters': 66472, 'percentageVoters': 44.23}",Almada,Setúbal,0,1914,2.88,,False,1412,2.12,5,66472,44.23
1038,['Mário Durval Póvoa do Rosário'],0,B.E.,0,0,B.E.,1,0,6.71,0,6.98,2302,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1039,['Jorge Miguel Esteves Teixeira'],0,CDS-PP,0,0,CDS-PP,1,0,1.6,0,1.67,550,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1040,['Durval José Ferreira Próspero Salema'],0,PAN,0,0,PAN,1,0,2.73,0,2.84,937,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1041,['Sofia Amaro Martins'],4,PCP-PEV,0,0,PCP-PEV,1,4,33.28,0,34.62,11414,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1042,['Carlos Manuel Duarte Costa Gomes'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.73,0,1.8,593,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1043,['José Manuel Vaz de Almeida'],0,PNR,0,0,PNR,1,0,1.14,0,1.19,392,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1044,['Bruno Jorge Viegas Vitorino'],1,PPD/PSD,0,0,PPD/PSD,1,1,11.39,0,11.85,3906,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1045,['Frederico Alexandre Aljustrel da Costa Rosa'],4,PS,1,0,PS,1,4,37.54,1,39.05,12876,"{'availableMandates': 0, 'blankVotes': 714, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 611, 'nullVotesPercentage': 1.78, 'numberParishes': 4, 'numberVoters': 34295, 'percentageVoters': 49.97}",Barreiro,Setúbal,0,714,2.08,,False,611,1.78,4,34295,49.97
1046,['José Ramos dos Santos'],0,B.E.,0,0,B.E.,1,0,1.21,0,1.24,91,"{'availableMandates': 0, 'blankVotes': 107, 'blankVotesPercentage': 1.42, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 90, 'nullVotesPercentage': 1.19, 'numberParishes': 4, 'numberVoters': 7532, 'percentageVoters': 61.91}",Grândola,Setúbal,0,107,1.42,,False,90,1.19,4,7532,61.91
1047,['António Francisco Palhinhas Candeias'],1,GM,0,0,GM,1,1,12.97,0,13.32,977,"{'availableMandates': 0, 'blankVotes': 107, 'blankVotesPercentage': 1.42, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 90, 'nullVotesPercentage': 1.19, 'numberParishes': 4, 'numberVoters': 7532, 'percentageVoters': 61.91}",Grândola,Setúbal,0,107,1.42,,False,90,1.19,4,7532,61.91
1048,['António de Jesus Figueira Mendes'],4,PCP-PEV,1,1,PCP-PEV,1,4,43.48,1,44.65,3275,"{'availableMandates': 0, 'blankVotes': 107, 'blankVotesPercentage': 1.42, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 90, 'nullVotesPercentage': 1.19, 'numberParishes': 4, 'numberVoters': 7532, 'percentageVoters': 61.91}",Grândola,Setúbal,0,107,1.42,,False,90,1.19,4,7532,61.91
1049,['David Miguel Cheinho Mariano'],0,PNR,0,0,PNR,1,0,0.46,0,0.48,35,"{'availableMandates': 0, 'blankVotes': 107, 'blankVotesPercentage': 1.42, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 90, 'nullVotesPercentage': 1.19, 'numberParishes': 4, 'numberVoters': 7532, 'percentageVoters': 61.91}",Grândola,Setúbal,0,107,1.42,,False,90,1.19,4,7532,61.91
1050,['Sónia dos Reis'],0,PPD/PSD,0,0,PPD/PSD,1,0,7.81,0,8.02,588,"{'availableMandates': 0, 'blankVotes': 107, 'blankVotesPercentage': 1.42, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 90, 'nullVotesPercentage': 1.19, 'numberParishes': 4, 'numberVoters': 7532, 'percentageVoters': 61.91}",Grândola,Setúbal,0,107,1.42,,False,90,1.19,4,7532,61.91
1051,['Aníbal Manuel Guerreiro Cordeiro '],2,PS,0,0,PS,1,2,31.45,0,32.3,2369,"{'availableMandates': 0, 'blankVotes': 107, 'blankVotesPercentage': 1.42, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 90, 'nullVotesPercentage': 1.19, 'numberParishes': 4, 'numberVoters': 7532, 'percentageVoters': 61.91}",Grândola,Setúbal,0,107,1.42,,False,90,1.19,4,7532,61.91
1052,['Joaquim Inácio Raminhos Cabaça'],1,B.E.,0,0,B.E.,1,1,10.35,0,10.88,2565,"{'availableMandates': 0, 'blankVotes': 649, 'blankVotesPercentage': 2.62, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 573, 'nullVotesPercentage': 2.31, 'numberParishes': 4, 'numberVoters': 24790, 'percentageVoters': 42.76}",Moita,Setúbal,0,649,2.62,,False,573,2.31,4,24790,42.76
1053,['Helder António Neves da Silva'],0,PAN,0,0,PAN,1,0,3.59,0,3.78,890,"{'availableMandates': 0, 'blankVotes': 649, 'blankVotesPercentage': 2.62, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 573, 'nullVotesPercentage': 2.31, 'numberParishes': 4, 'numberVoters': 24790, 'percentageVoters': 42.76}",Moita,Setúbal,0,649,2.62,,False,573,2.31,4,24790,42.76
1054,['Rui Manuel Marques Garcia'],4,PCP-PEV,1,0,PCP-PEV,1,4,41.04,1,43.16,10173,"{'availableMandates': 0, 'blankVotes': 649, 'blankVotesPercentage': 2.62, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 573, 'nullVotesPercentage': 2.31, 'numberParishes': 4, 'numberVoters': 24790, 'percentageVoters': 42.76}",Moita,Setúbal,0,649,2.62,,False,573,2.31,4,24790,42.76
1055,['Leonel Eusébio Coelho'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,2.69,0,2.83,667,"{'availableMandates': 0, 'blankVotes': 649, 'blankVotesPercentage': 2.62, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 573, 'nullVotesPercentage': 2.31, 'numberParishes': 4, 'numberVoters': 24790, 'percentageVoters': 42.76}",Moita,Setúbal,0,649,2.62,,False,573,2.31,4,24790,42.76
1056,['Luis Fernando Vaz do Nascimento'],1,PPD/PSD.CDS-PP.MPT,0,0,PPD/PSD.CDS-PP.MPT,1,1,8.45,0,8.89,2095,"{'availableMandates': 0, 'blankVotes': 649, 'blankVotesPercentage': 2.62, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 573, 'nullVotesPercentage': 2.31, 'numberParishes': 4, 'numberVoters': 24790, 'percentageVoters': 42.76}",Moita,Setúbal,0,649,2.62,,False,573,2.31,4,24790,42.76
1057,['Luis Fernando Marta Ribeiro Chula'],3,PS,0,0,PS,1,3,28.96,0,30.46,7178,"{'availableMandates': 0, 'blankVotes': 649, 'blankVotesPercentage': 2.62, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 573, 'nullVotesPercentage': 2.31, 'numberParishes': 4, 'numberVoters': 24790, 'percentageVoters': 42.76}",Moita,Setúbal,0,649,2.62,,False,573,2.31,4,24790,42.76
1058,['Filipe Alexandre Pacheco Rodrigues'],0,PAN,0,0,PAN,1,0,2.43,0,2.55,460,"{'availableMandates': 0, 'blankVotes': 550, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.58, 'numberParishes': 5, 'numberVoters': 18913, 'percentageVoters': 44.24}",Montijo,Setúbal,0,550,2.91,,False,298,1.58,5,18913,44.24
1059,['Carlos Jorge Antunes de Almeida'],2,PCP-PEV,0,0,PCP-PEV,1,2,20.11,0,21.05,3803,"{'availableMandates': 0, 'blankVotes': 550, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.58, 'numberParishes': 5, 'numberVoters': 18913, 'percentageVoters': 44.24}",Montijo,Setúbal,0,550,2.91,,False,298,1.58,5,18913,44.24
1060,['Rogério da Veiga Pinto dos Santos'],0,PCTP/MRPP,0,0,PCTP/MRPP,1,0,1.64,0,1.72,310,"{'availableMandates': 0, 'blankVotes': 550, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.58, 'numberParishes': 5, 'numberVoters': 18913, 'percentageVoters': 44.24}",Montijo,Setúbal,0,550,2.91,,False,298,1.58,5,18913,44.24
1061,['João Manuel Pereira Afonso'],1,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,1,19.44,0,20.35,3676,"{'availableMandates': 0, 'blankVotes': 550, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.58, 'numberParishes': 5, 'numberVoters': 18913, 'percentageVoters': 44.24}",Montijo,Setúbal,0,550,2.91,,False,298,1.58,5,18913,44.24
1062,['Nuno Miguel Caramujo Ribeira Canta'],4,PS,1,1,PS,1,4,45.42,1,47.56,8591,"{'availableMandates': 0, 'blankVotes': 550, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.58, 'numberParishes': 5, 'numberVoters': 18913, 'percentageVoters': 44.24}",Montijo,Setúbal,0,550,2.91,,False,298,1.58,5,18913,44.24
1063,['Luís Miguel Camarinha da Ponte'],0,PTP,0,0,PTP,1,0,1.4,0,1.47,265,"{'availableMandates': 0, 'blankVotes': 550, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.58, 'numberParishes': 5, 'numberVoters': 18913, 'percentageVoters': 44.24}",Montijo,Setúbal,0,550,2.91,,False,298,1.58,5,18913,44.24
1064,['Carlos Manuel da Silva Oliveira'],0,B.E.,0,0,B.E.,1,0,6.02,0,6.34,1391,"{'availableMandates': 0, 'blankVotes': 694, 'blankVotesPercentage': 3.0, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 484, 'nullVotesPercentage': 2.09, 'numberParishes': 4, 'numberVoters': 23104, 'percentageVoters': 43.51}",Palmela,Setúbal,0,694,3.0,,False,484,2.09,4,23104,43.51
1065,['José Calado Gertrudes'],1,MIM,0,0,MIM,1,1,8.21,0,8.65,1896,"{'availableMandates': 0, 'blankVotes': 694, 'blankVotesPercentage': 3.0, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 484, 'nullVotesPercentage': 2.09, 'numberParishes': 4, 'numberVoters': 23104, 'percentageVoters': 43.51}",Palmela,Setúbal,0,694,3.0,,False,484,2.09,4,23104,43.51
1066,['Álvaro Manuel Balseiro Amaro'],4,PCP-PEV,1,0,PCP-PEV,1,4,40.67,1,42.86,9397,"{'availableMandates': 0, 'blankVotes': 694, 'blankVotesPercentage': 3.0, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 484, 'nullVotesPercentage': 2.09, 'numberParishes': 4, 'numberVoters': 23104, 'percentageVoters': 43.51}",Palmela,Setúbal,0,694,3.0,,False,484,2.09,4,23104,43.51
1067,['Paulo Jorge Simões Ribeiro'],1,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,1,11.69,0,12.32,2702,"{'availableMandates': 0, 'blankVotes': 694, 'blankVotesPercentage': 3.0, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 484, 'nullVotesPercentage': 2.09, 'numberParishes': 4, 'numberVoters': 23104, 'percentageVoters': 43.51}",Palmela,Setúbal,0,694,3.0,,False,484,2.09,4,23104,43.51
1068,['Raul Manuel Ribeiro Pinto Cristóvão'],3,PS,0,0,PS,1,3,28.31,0,29.83,6540,"{'availableMandates': 0, 'blankVotes': 694, 'blankVotesPercentage': 3.0, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 484, 'nullVotesPercentage': 2.09, 'numberParishes': 4, 'numberVoters': 23104, 'percentageVoters': 43.51}",Palmela,Setúbal,0,694,3.0,,False,484,2.09,4,23104,43.51
1069,['Bruno Alexandre da Silva Candeias'],0,B.E.,0,0,B.E.,1,0,6.87,0,7.23,918,"{'availableMandates': 0, 'blankVotes': 381, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 281, 'nullVotesPercentage': 2.1, 'numberParishes': 8, 'numberVoters': 13362, 'percentageVoters': 54.52}",Santiago do Cacém,Setúbal,0,381,2.85,,False,281,2.1,8,13362,54.52
1070,['Álvaro dos Santos Beijinha'],4,PCP-PEV,1,1,PCP-PEV,1,4,45.61,1,47.98,6094,"{'availableMandates': 0, 'blankVotes': 381, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 281, 'nullVotesPercentage': 2.1, 'numberParishes': 8, 'numberVoters': 13362, 'percentageVoters': 54.52}",Santiago do Cacém,Setúbal,0,381,2.85,,False,281,2.1,8,13362,54.52
1071,['Luís Filipe dos Santos'],1,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,1,15.37,0,16.17,2054,"{'availableMandates': 0, 'blankVotes': 381, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 281, 'nullVotesPercentage': 2.1, 'numberParishes': 8, 'numberVoters': 13362, 'percentageVoters': 54.52}",Santiago do Cacém,Setúbal,0,381,2.85,,False,281,2.1,8,13362,54.52
1072,['Óscar Domingos Ramos'],2,PS,0,0,PS,1,2,27.2,0,28.61,3634,"{'availableMandates': 0, 'blankVotes': 381, 'blankVotesPercentage': 2.85, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 281, 'nullVotesPercentage': 2.1, 'numberParishes': 8, 'numberVoters': 13362, 'percentageVoters': 54.52}",Santiago do Cacém,Setúbal,0,381,2.85,,False,281,2.1,8,13362,54.52
1073,['Luís Manuel Rendeiro Cordeiro'],1,B.E.,0,0,B.E.,1,1,7.48,0,7.91,4442,"{'availableMandates': 0, 'blankVotes': 1891, 'blankVotesPercentage': 3.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1353, 'nullVotesPercentage': 2.28, 'numberParishes': 4, 'numberVoters': 59421, 'percentageVoters': 43.28}",Seixal,Setúbal,0,1891,3.18,,False,1353,2.28,4,59421,43.28
1074,['Humberto Francisco Guerreiro Batardo'],0,CDS-PP,0,0,CDS-PP,1,0,2.76,0,2.92,1639,"{'availableMandates': 0, 'blankVotes': 1891, 'blankVotesPercentage': 3.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1353, 'nullVotesPercentage': 2.28, 'numberParishes': 4, 'numberVoters': 59421, 'percentageVoters': 43.28}",Seixal,Setúbal,0,1891,3.18,,False,1353,2.28,4,59421,43.28
1075,['Nuno André Batista Nunes'],0,PAN,0,0,PAN,1,0,4.12,0,4.36,2448,"{'availableMandates': 0, 'blankVotes': 1891, 'blankVotesPercentage': 3.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1353, 'nullVotesPercentage': 2.28, 'numberParishes': 4, 'numberVoters': 59421, 'percentageVoters': 43.28}",Seixal,Setúbal,0,1891,3.18,,False,1353,2.28,4,59421,43.28
1076,['Joaquim Cesário Cardador dos Santos'],5,PCP-PEV,1,0,PCP-PEV,1,5,36.54,1,38.65,21715,"{'availableMandates': 0, 'blankVotes': 1891, 'blankVotesPercentage': 3.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1353, 'nullVotesPercentage': 2.28, 'numberParishes': 4, 'numberVoters': 59421, 'percentageVoters': 43.28}",Seixal,Setúbal,0,1891,3.18,,False,1353,2.28,4,59421,43.28
1077,['Manuel Pires de Andrade Pereira'],1,PPD/PSD,0,0,PPD/PSD,1,1,11.84,0,12.52,7036,"{'availableMandates': 0, 'blankVotes': 1891, 'blankVotesPercentage': 3.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1353, 'nullVotesPercentage': 2.28, 'numberParishes': 4, 'numberVoters': 59421, 'percentageVoters': 43.28}",Seixal,Setúbal,0,1891,3.18,,False,1353,2.28,4,59421,43.28
1078,['Eduardo Manuel Rodrigues'],4,PS,0,0,PS,1,4,31.44,0,33.25,18679,"{'availableMandates': 0, 'blankVotes': 1891, 'blankVotesPercentage': 3.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1353, 'nullVotesPercentage': 2.28, 'numberParishes': 4, 'numberVoters': 59421, 'percentageVoters': 43.28}",Seixal,Setúbal,0,1891,3.18,,False,1353,2.28,4,59421,43.28
1079,['António Carlos da Costa Andrade'],0,PTP,0,0,PTP,1,0,0.37,0,0.39,218,"{'availableMandates': 0, 'blankVotes': 1891, 'blankVotesPercentage': 3.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 1353, 'nullVotesPercentage': 2.28, 'numberParishes': 4, 'numberVoters': 59421, 'percentageVoters': 43.28}",Seixal,Setúbal,0,1891,3.18,,False,1353,2.28,4,59421,43.28
1080,['Adelino Manuel Guimarães Fortunato'],0,B.E.,0,0,B.E.,1,0,5.69,0,6.02,1089,"{'availableMandates': 0, 'blankVotes': 580, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 472, 'nullVotesPercentage': 2.47, 'numberParishes': 3, 'numberVoters': 19136, 'percentageVoters': 44.48}",Sesimbra,Setúbal,0,580,3.03,,False,472,2.47,3,19136,44.48
1081,['Francisco Manuel Firmino de Jesus'],4,PCP-PEV,1,1,PCP-PEV,1,4,41.62,1,44.04,7964,"{'availableMandates': 0, 'blankVotes': 580, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 472, 'nullVotesPercentage': 2.47, 'numberParishes': 3, 'numberVoters': 19136, 'percentageVoters': 44.48}",Sesimbra,Setúbal,0,580,3.03,,False,472,2.47,3,19136,44.48
1082,['Francisco José Pereira Luís'],1,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,1,10.17,0,10.77,1947,"{'availableMandates': 0, 'blankVotes': 580, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 472, 'nullVotesPercentage': 2.47, 'numberParishes': 3, 'numberVoters': 19136, 'percentageVoters': 44.48}",Sesimbra,Setúbal,0,580,3.03,,False,472,2.47,3,19136,44.48
1083,['Américo Manuel Machado Gegaloto'],2,PS,0,0,PS,1,2,27.71,0,29.32,5302,"{'availableMandates': 0, 'blankVotes': 580, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 472, 'nullVotesPercentage': 2.47, 'numberParishes': 3, 'numberVoters': 19136, 'percentageVoters': 44.48}",Sesimbra,Setúbal,0,580,3.03,,False,472,2.47,3,19136,44.48
1084,['Maria Argentina Amiano Marques'],0,msu,0,0,msu,1,0,9.31,0,9.85,1782,"{'availableMandates': 0, 'blankVotes': 580, 'blankVotesPercentage': 3.03, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 472, 'nullVotesPercentage': 2.47, 'numberParishes': 3, 'numberVoters': 19136, 'percentageVoters': 44.48}",Sesimbra,Setúbal,0,580,3.03,,False,472,2.47,3,19136,44.48
1085,['Sandra Mestre da Cunha'],0,B.E.,0,0,B.E.,1,0,5.24,0,5.46,2354,"{'availableMandates': 0, 'blankVotes': 1099, 'blankVotesPercentage': 2.45, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 692, 'nullVotesPercentage': 1.54, 'numberParishes': 5, 'numberVoters': 44900, 'percentageVoters': 43.07}",Setúbal,Setúbal,0,1099,2.45,,False,692,1.54,5,44900,43.07
1086,['Ana Clara de Sousa Birrento Matos Silva'],0,CDS-PP,0,0,CDS-PP,1,0,3.2,0,3.33,1437,"{'availableMandates': 0, 'blankVotes': 1099, 'blankVotesPercentage': 2.45, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 692, 'nullVotesPercentage': 1.54, 'numberParishes': 5, 'numberVoters': 44900, 'percentageVoters': 43.07}",Setúbal,Setúbal,0,1099,2.45,,False,692,1.54,5,44900,43.07
