,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
274,['Eduardo Luís Tiago de Beça Sanches da Gama'],0,CDS-PP.MPT.PPM,0,0,CDS-PP.MPT.PPM,1,0,1.66,0,1.74,92,"{'availableMandates': 0, 'blankVotes': 140, 'blankVotesPercentage': 2.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 108, 'nullVotesPercentage': 1.95, 'numberParishes': 13, 'numberVoters': 5542, 'percentageVoters': 69.38}",Miranda do Douro,Bragança,0,140,2.53,,False,108,1.95,13,5542,69.38
275,['Maria da Glória Gonçalves de Jesus'],0,PCP - PEV,0,0,PCP - PEV,1,0,0.65,0,0.68,36,"{'availableMandates': 0, 'blankVotes': 140, 'blankVotesPercentage': 2.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 108, 'nullVotesPercentage': 1.95, 'numberParishes': 13, 'numberVoters': 5542, 'percentageVoters': 69.38}",Miranda do Douro,Bragança,0,140,2.53,,False,108,1.95,13,5542,69.38
276,['Francisco António São Pedro Granjo'],2,PPD/PSD,0,0,PPD/PSD,1,2,42.33,0,44.31,2346,"{'availableMandates': 0, 'blankVotes': 140, 'blankVotesPercentage': 2.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 108, 'nullVotesPercentage': 1.95, 'numberParishes': 13, 'numberVoters': 5542, 'percentageVoters': 69.38}",Miranda do Douro,Bragança,0,140,2.53,,False,108,1.95,13,5542,69.38
277,['Artur Manuel Rodrigues Nunes'],3,PS,1,1,PS,1,3,50.27,1,52.63,2786,"{'availableMandates': 0, 'blankVotes': 140, 'blankVotesPercentage': 2.53, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 108, 'nullVotesPercentage': 1.95, 'numberParishes': 13, 'numberVoters': 5542, 'percentageVoters': 69.38}",Miranda do Douro,Bragança,0,140,2.53,,False,108,1.95,13,5542,69.38
278,['Fernando Manuel Bebiano'],0,B.E.,0,0,B.E.,1,0,1.52,0,1.62,201,"{'availableMandates': 0, 'blankVotes': 411, 'blankVotesPercentage': 3.11, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 3.18, 'numberParishes': 30, 'numberVoters': 13235, 'percentageVoters': 53.46}",Mirandela,Bragança,0,411,3.11,,False,421,3.18,30,13235,53.46
279,['Carlos Manuel Costa Pires'],1,CDS-PP,0,0,CDS-PP,1,1,19.4,0,20.7,2567,"{'availableMandates': 0, 'blankVotes': 411, 'blankVotesPercentage': 3.11, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 3.18, 'numberParishes': 30, 'numberVoters': 13235, 'percentageVoters': 53.46}",Mirandela,Bragança,0,411,3.11,,False,421,3.18,30,13235,53.46
280,['Maria Eduarda Teixeira Neves Carvalho'],0,PCP - PEV,0,0,PCP - PEV,1,0,3.41,0,3.64,451,"{'availableMandates': 0, 'blankVotes': 411, 'blankVotesPercentage': 3.11, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 3.18, 'numberParishes': 30, 'numberVoters': 13235, 'percentageVoters': 53.46}",Mirandela,Bragança,0,411,3.11,,False,421,3.18,30,13235,53.46
281,['António José Pires Almor Branco'],4,PPD/PSD,1,1,PPD/PSD,1,4,48.18,1,51.41,6376,"{'availableMandates': 0, 'blankVotes': 411, 'blankVotesPercentage': 3.11, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 3.18, 'numberParishes': 30, 'numberVoters': 13235, 'percentageVoters': 53.46}",Mirandela,Bragança,0,411,3.11,,False,421,3.18,30,13235,53.46
282,['José Manuel Correia de Morais'],2,PS,0,0,PS,1,2,21.22,0,22.64,2808,"{'availableMandates': 0, 'blankVotes': 411, 'blankVotesPercentage': 3.11, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 3.18, 'numberParishes': 30, 'numberVoters': 13235, 'percentageVoters': 53.46}",Mirandela,Bragança,0,411,3.11,,False,421,3.18,30,13235,53.46
283,['Maria de Lurdes Gonçalves Marinho de Sousa'],0,CDS-PP,0,0,CDS-PP,1,0,1.99,0,2.09,148,"{'availableMandates': 0, 'blankVotes': 154, 'blankVotesPercentage': 2.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 178, 'nullVotesPercentage': 2.4, 'numberParishes': 21, 'numberVoters': 7424, 'percentageVoters': 66.16}",Mogadouro,Bragança,0,154,2.07,,False,178,2.4,21,7424,66.16
284,['Amândio Edmundo Carvalho Pereira'],0,PCP - PEV,0,0,PCP - PEV,1,0,0.75,0,0.79,56,"{'availableMandates': 0, 'blankVotes': 154, 'blankVotesPercentage': 2.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 178, 'nullVotesPercentage': 2.4, 'numberParishes': 21, 'numberVoters': 7424, 'percentageVoters': 66.16}",Mogadouro,Bragança,0,154,2.07,,False,178,2.4,21,7424,66.16
285,['António Joaquim Pimentel'],3,PPD/PSD,0,0,PPD/PSD,1,3,46.32,0,48.49,3439,"{'availableMandates': 0, 'blankVotes': 154, 'blankVotesPercentage': 2.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 178, 'nullVotesPercentage': 2.4, 'numberParishes': 21, 'numberVoters': 7424, 'percentageVoters': 66.16}",Mogadouro,Bragança,0,154,2.07,,False,178,2.4,21,7424,66.16
286,['Francisco José Mateus Albuquerque Guimarães'],4,PS,1,1,PS,1,4,46.46,1,48.63,3449,"{'availableMandates': 0, 'blankVotes': 154, 'blankVotesPercentage': 2.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 178, 'nullVotesPercentage': 2.4, 'numberParishes': 21, 'numberVoters': 7424, 'percentageVoters': 66.16}",Mogadouro,Bragança,0,154,2.07,,False,178,2.4,21,7424,66.16
287,['Carlos Octávio Varelas'],0,PCP - PEV,0,0,PCP - PEV,1,0,3.18,0,3.33,197,"{'availableMandates': 0, 'blankVotes': 145, 'blankVotesPercentage': 2.34, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 137, 'nullVotesPercentage': 2.21, 'numberParishes': 13, 'numberVoters': 6203, 'percentageVoters': 66.07}",Torre de Moncorvo,Bragança,0,145,2.34,,False,137,2.21,13,6203,66.07
288,['Nuno Jorge Rodrigues Gonçalves'],3,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,3,51.44,1,53.89,3191,"{'availableMandates': 0, 'blankVotes': 145, 'blankVotesPercentage': 2.34, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 137, 'nullVotesPercentage': 2.21, 'numberParishes': 13, 'numberVoters': 6203, 'percentageVoters': 66.07}",Torre de Moncorvo,Bragança,0,145,2.34,,False,137,2.21,13,6203,66.07
289,['José Manuel Aires'],2,PS,0,0,PS,1,2,40.84,0,42.78,2533,"{'availableMandates': 0, 'blankVotes': 145, 'blankVotesPercentage': 2.34, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 137, 'nullVotesPercentage': 2.21, 'numberParishes': 13, 'numberVoters': 6203, 'percentageVoters': 66.07}",Torre de Moncorvo,Bragança,0,145,2.34,,False,137,2.21,13,6203,66.07
290,['Ana Margarida Gonçalves Correia'],0,PCP - PEV,0,0,PCP - PEV,1,0,4.01,0,4.22,191,"{'availableMandates': 0, 'blankVotes': 150, 'blankVotesPercentage': 3.15, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 93, 'nullVotesPercentage': 1.95, 'numberParishes': 14, 'numberVoters': 4765, 'percentageVoters': 63.25}",Vila Flor,Bragança,0,150,3.15,,False,93,1.95,14,4765,63.25
291,['Fernando Filipe de Almeida'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,33.89,0,35.71,1615,"{'availableMandates': 0, 'blankVotes': 150, 'blankVotesPercentage': 3.15, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 93, 'nullVotesPercentage': 1.95, 'numberParishes': 14, 'numberVoters': 4765, 'percentageVoters': 63.25}",Vila Flor,Bragança,0,150,3.15,,False,93,1.95,14,4765,63.25
292,['Fernando Francisco Teixeira de Barros'],3,PS,1,1,PS,1,3,57.0,1,60.06,2716,"{'availableMandates': 0, 'blankVotes': 150, 'blankVotesPercentage': 3.15, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 93, 'nullVotesPercentage': 1.95, 'numberParishes': 14, 'numberVoters': 4765, 'percentageVoters': 63.25}",Vila Flor,Bragança,0,150,3.15,,False,93,1.95,14,4765,63.25
293,['Luís Miguel Vaz Oliveira'],0,PCP - PEV,0,0,PCP - PEV,1,0,0.94,0,0.99,36,"{'availableMandates': 0, 'blankVotes': 82, 'blankVotesPercentage': 2.15, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 95, 'nullVotesPercentage': 2.49, 'numberParishes': 10, 'numberVoters': 3814, 'percentageVoters': 60.27}",Vimioso,Bragança,0,82,2.15,,False,95,2.49,10,3814,60.27
294,['António Jorge Fidalgo Martins'],3,PPD/PSD,1,1,PPD/PSD,1,3,58.52,1,61.37,2232,"{'availableMandates': 0, 'blankVotes': 82, 'blankVotesPercentage': 2.15, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 95, 'nullVotesPercentage': 2.49, 'numberParishes': 10, 'numberVoters': 3814, 'percentageVoters': 60.27}",Vimioso,Bragança,0,82,2.15,,False,95,2.49,10,3814,60.27
295,['Amilcar Gonçalves Martins'],2,PS,0,0,PS,1,2,35.89,0,37.64,1369,"{'availableMandates': 0, 'blankVotes': 82, 'blankVotesPercentage': 2.15, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 95, 'nullVotesPercentage': 2.49, 'numberParishes': 10, 'numberVoters': 3814, 'percentageVoters': 60.27}",Vimioso,Bragança,0,82,2.15,,False,95,2.49,10,3814,60.27
296,['Duarte Manuel Diz Lopes'],2,CDS-PP.PPD/PSD,0,0,CDS-PP.PPD/PSD,1,2,34.17,0,35.97,2426,"{'availableMandates': 0, 'blankVotes': 161, 'blankVotesPercentage': 2.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 2.75, 'numberParishes': 26, 'numberVoters': 7100, 'percentageVoters': 63.51}",Vinhais,Bragança,0,161,2.27,,False,195,2.75,26,7100,63.51
297,['Elisabete Augusta Jorge Pereirinha Rodrigues'],0,PCP - PEV,0,0,PCP - PEV,1,0,1.56,0,1.65,111,"{'availableMandates': 0, 'blankVotes': 161, 'blankVotesPercentage': 2.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 2.75, 'numberParishes': 26, 'numberVoters': 7100, 'percentageVoters': 63.51}",Vinhais,Bragança,0,161,2.27,,False,195,2.75,26,7100,63.51
298,['Américo Jaime Afonso Pereira'],5,PS,1,1,PS,1,5,59.25,1,62.38,4207,"{'availableMandates': 0, 'blankVotes': 161, 'blankVotesPercentage': 2.27, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 195, 'nullVotesPercentage': 2.75, 'numberParishes': 26, 'numberVoters': 7100, 'percentageVoters': 63.51}",Vinhais,Bragança,0,161,2.27,,False,195,2.75,26,7100,63.51
299,['Jorge Manuel dos Santos Amaro'],1,I,0,0,I,1,1,26.38,0,28.26,1064,"{'availableMandates': 0, 'blankVotes': 143, 'blankVotesPercentage': 3.54, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 126, 'nullVotesPercentage': 3.12, 'numberParishes': 4, 'numberVoters': 4034, 'percentageVoters': 60.7}",Belmonte,Castelo Branco,0,143,3.54,,False,126,3.12,4,4034,60.7
300,['Marco Manuel Matos Melchior'],0,PCP - PEV,0,0,PCP - PEV,1,0,7.44,0,7.97,300,"{'availableMandates': 0, 'blankVotes': 143, 'blankVotesPercentage': 3.54, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 126, 'nullVotesPercentage': 3.12, 'numberParishes': 4, 'numberVoters': 4034, 'percentageVoters': 60.7}",Belmonte,Castelo Branco,0,143,3.54,,False,126,3.12,4,4034,60.7
301,['António Dias Rocha'],4,PS,1,1,PS,1,4,56.97,1,61.04,2298,"{'availableMandates': 0, 'blankVotes': 143, 'blankVotesPercentage': 3.54, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 126, 'nullVotesPercentage': 3.12, 'numberParishes': 4, 'numberVoters': 4034, 'percentageVoters': 60.7}",Belmonte,Castelo Branco,0,143,3.54,,False,126,3.12,4,4034,60.7
302,['Filipe Manuel da Silva Lourenço'],0,B.E.,0,0,B.E.,1,0,2.55,0,2.76,665,"{'availableMandates': 0, 'blankVotes': 1097, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 816, 'nullVotesPercentage': 3.13, 'numberParishes': 19, 'numberVoters': 26029, 'percentageVoters': 50.71}",Castelo Branco,Castelo Branco,0,1097,4.21,,False,816,3.13,19,26029,50.71
303,['Ana Isabel Gardete Correia Camilo Martins'],0,CDS-PP,0,0,CDS-PP,1,0,2.99,0,3.22,777,"{'availableMandates': 0, 'blankVotes': 1097, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 816, 'nullVotesPercentage': 3.13, 'numberParishes': 19, 'numberVoters': 26029, 'percentageVoters': 50.71}",Castelo Branco,Castelo Branco,0,1097,4.21,,False,816,3.13,19,26029,50.71
304,['João Pedro Martins Delgado'],0,PCP - PEV,0,0,PCP - PEV,1,0,5.24,0,5.65,1363,"{'availableMandates': 0, 'blankVotes': 1097, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 816, 'nullVotesPercentage': 3.13, 'numberParishes': 19, 'numberVoters': 26029, 'percentageVoters': 50.71}",Castelo Branco,Castelo Branco,0,1097,4.21,,False,816,3.13,19,26029,50.71
305,['Paulo Alexandre Martins Moradias'],2,PPD/PSD,0,0,PPD/PSD,1,2,20.0,0,21.59,5207,"{'availableMandates': 0, 'blankVotes': 1097, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 816, 'nullVotesPercentage': 3.13, 'numberParishes': 19, 'numberVoters': 26029, 'percentageVoters': 50.71}",Castelo Branco,Castelo Branco,0,1097,4.21,,False,816,3.13,19,26029,50.71
306,['Luís Manuel dos Santos Correia'],7,PS,1,1,PS,1,7,61.87,1,66.78,16104,"{'availableMandates': 0, 'blankVotes': 1097, 'blankVotesPercentage': 4.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 816, 'nullVotesPercentage': 3.13, 'numberParishes': 19, 'numberVoters': 26029, 'percentageVoters': 50.71}",Castelo Branco,Castelo Branco,0,1097,4.21,,False,816,3.13,19,26029,50.71
307,['José Serra dos Reis'],0,B.E.,0,0,B.E.,1,0,1.75,0,1.87,503,"{'availableMandates': 0, 'blankVotes': 1024, 'blankVotesPercentage': 3.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 2.84, 'numberParishes': 21, 'numberVoters': 28762, 'percentageVoters': 57.79}",Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79
308,['Pedro Miguel dos Santos Farromba'],2,I,0,0,I,1,2,28.32,0,30.25,8144,"{'availableMandates': 0, 'blankVotes': 1024, 'blankVotesPercentage': 3.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 2.84, 'numberParishes': 21, 'numberVoters': 28762, 'percentageVoters': 57.79}",Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79
309,['José Joaquim Pinto de Almeida'],1,PCP - PEV,0,0,PCP - PEV,1,1,11.01,0,11.76,3166,"{'availableMandates': 0, 'blankVotes': 1024, 'blankVotesPercentage': 3.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 2.84, 'numberParishes': 21, 'numberVoters': 28762, 'percentageVoters': 57.79}",Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79
310,['Joaquim António Matias'],1,PPD/PSD,0,0,PPD/PSD,1,1,15.01,0,16.04,4318,"{'availableMandates': 0, 'blankVotes': 1024, 'blankVotesPercentage': 3.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 2.84, 'numberParishes': 21, 'numberVoters': 28762, 'percentageVoters': 57.79}",Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79
311,['Vitor Manuel Pinheiro Pereira'],3,PS,1,0,PS,1,3,37.51,1,40.08,10789,"{'availableMandates': 0, 'blankVotes': 1024, 'blankVotesPercentage': 3.56, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 818, 'nullVotesPercentage': 2.84, 'numberParishes': 21, 'numberVoters': 28762, 'percentageVoters': 57.79}",Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79
312,['Arminda Fortes Santos de Carvalho Tavares'],0,CDS-PP,0,0,CDS-PP,1,0,2.91,0,3.15,463,"{'availableMandates': 0, 'blankVotes': 779, 'blankVotesPercentage': 4.9, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 429, 'nullVotesPercentage': 2.7, 'numberParishes': 23, 'numberVoters': 15894, 'percentageVoters': 54.99}",Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99
313,['José Luís Cabaço Reis Oliveira'],0,PCP - PEV,0,0,PCP - PEV,1,0,7.46,0,8.08,1186,"{'availableMandates': 0, 'blankVotes': 779, 'blankVotesPercentage': 4.9, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 429, 'nullVotesPercentage': 2.7, 'numberParishes': 23, 'numberVoters': 15894, 'percentageVoters': 54.99}",Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99
314,['Paulo Alexandre Bernardo Fernandes'],5,PPD/PSD,1,1,PPD/PSD,1,5,53.93,1,58.37,8572,"{'availableMandates': 0, 'blankVotes': 779, 'blankVotesPercentage': 4.9, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 429, 'nullVotesPercentage': 2.7, 'numberParishes': 23, 'numberVoters': 15894, 'percentageVoters': 54.99}",Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99
315,['José António Duarte Domingues'],2,PS,0,0,PS,1,2,26.01,0,28.15,4134,"{'availableMandates': 0, 'blankVotes': 779, 'blankVotesPercentage': 4.9, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 429, 'nullVotesPercentage': 2.7, 'numberParishes': 23, 'numberVoters': 15894, 'percentageVoters': 54.99}",Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99
316,['António de José de Jesus Pombo'],0,PTP,0,0,PTP,1,0,2.08,0,2.25,331,"{'availableMandates': 0, 'blankVotes': 779, 'blankVotesPercentage': 4.9, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 429, 'nullVotesPercentage': 2.7, 'numberParishes': 23, 'numberVoters': 15894, 'percentageVoters': 54.99}",Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99
317,['Luís Filipe Geraldes de Mascarenhas Esteves de Sousa'],0,CDS-PP,0,0,CDS-PP,1,0,3.65,0,3.95,230,"{'availableMandates': 0, 'blankVotes': 285, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 202, 'nullVotesPercentage': 3.2, 'numberParishes': 13, 'numberVoters': 6307, 'percentageVoters': 65.61}",Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61
318,['Jorge Miguel Gregório Azinheiro'],0,I,0,0,I,1,0,4.53,0,4.91,286,"{'availableMandates': 0, 'blankVotes': 285, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 202, 'nullVotesPercentage': 3.2, 'numberParishes': 13, 'numberVoters': 6307, 'percentageVoters': 65.61}",Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61
319,['João Fazendas'],0,PCP - PEV,0,0,PCP - PEV,1,0,5.37,0,5.82,339,"{'availableMandates': 0, 'blankVotes': 285, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 202, 'nullVotesPercentage': 3.2, 'numberParishes': 13, 'numberVoters': 6307, 'percentageVoters': 65.61}",Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61
320,['António Jorge da Cruz Moreira'],1,PPD/PSD,0,0,PPD/PSD,1,1,14.59,0,15.81,920,"{'availableMandates': 0, 'blankVotes': 285, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 202, 'nullVotesPercentage': 3.2, 'numberParishes': 13, 'numberVoters': 6307, 'percentageVoters': 65.61}",Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61
321,['Armindo Moreira da Palma Jacinto'],4,PS,1,1,PS,1,4,64.14,1,69.5,4045,"{'availableMandates': 0, 'blankVotes': 285, 'blankVotesPercentage': 4.52, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 202, 'nullVotesPercentage': 3.2, 'numberParishes': 13, 'numberVoters': 6307, 'percentageVoters': 65.61}",Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61
322,['António Jorge Mendes Dias'],2,II,0,0,II,1,2,40.53,0,42.98,1614,"{'availableMandates': 0, 'blankVotes': 97, 'blankVotesPercentage': 2.44, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 130, 'nullVotesPercentage': 3.26, 'numberParishes': 10, 'numberVoters': 3982, 'percentageVoters': 71.62}",Oleiros,Castelo Branco,0,97,2.44,,False,130,3.26,10,3982,71.62
323,['António Trindade dos Santos'],0,PCP - PEV,0,0,PCP - PEV,1,0,1.36,0,1.44,54,"{'availableMandates': 0, 'blankVotes': 97, 'blankVotesPercentage': 2.44, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 130, 'nullVotesPercentage': 3.26, 'numberParishes': 10, 'numberVoters': 3982, 'percentageVoters': 71.62}",Oleiros,Castelo Branco,0,97,2.44,,False,130,3.26,10,3982,71.62
324,['Fernando Marques Jorge'],3,PPD/PSD,1,1,PPD/PSD,1,3,52.41,1,55.58,2087,"{'availableMandates': 0, 'blankVotes': 97, 'blankVotesPercentage': 2.44, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 130, 'nullVotesPercentage': 3.26, 'numberParishes': 10, 'numberVoters': 3982, 'percentageVoters': 71.62}",Oleiros,Castelo Branco,0,97,2.44,,False,130,3.26,10,3982,71.62
325,['António das Neves Bento'],0,CDS-PP,0,0,CDS-PP,1,0,8.95,0,9.48,340,"{'availableMandates': 0, 'blankVotes': 83, 'blankVotesPercentage': 2.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 126, 'nullVotesPercentage': 3.32, 'numberParishes': 9, 'numberVoters': 3797, 'percentageVoters': 68.06}",Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06
326,['Ana Paula Cunha Martins Pinto Pires'],0,PCP - PEV,0,0,PCP - PEV,1,0,2.03,0,2.15,77,"{'availableMandates': 0, 'blankVotes': 83, 'blankVotesPercentage': 2.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 126, 'nullVotesPercentage': 3.32, 'numberParishes': 9, 'numberVoters': 3797, 'percentageVoters': 68.06}",Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06
327,['Vitor Manuel de Sousa Gabriel'],2,PPD/PSD.MPT,0,0,PPD/PSD.MPT,1,2,30.08,0,31.83,1142,"{'availableMandates': 0, 'blankVotes': 83, 'blankVotesPercentage': 2.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 126, 'nullVotesPercentage': 3.32, 'numberParishes': 9, 'numberVoters': 3797, 'percentageVoters': 68.06}",Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06
328,['António Luís Beites Soares'],3,PS,1,1,PS,1,3,53.44,1,56.55,2029,"{'availableMandates': 0, 'blankVotes': 83, 'blankVotesPercentage': 2.19, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 126, 'nullVotesPercentage': 3.32, 'numberParishes': 9, 'numberVoters': 3797, 'percentageVoters': 68.06}",Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06
329,['Francisco Ribeiro Delgado'],0,PCP - PEV,0,0,PCP - PEV,1,0,1.95,0,2.08,100,"{'availableMandates': 0, 'blankVotes': 141, 'blankVotesPercentage': 2.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 178, 'nullVotesPercentage': 3.47, 'numberParishes': 4, 'numberVoters': 5137, 'percentageVoters': 64.5}",Proença-a-Nova,Castelo Branco,0,141,2.74,,False,178,3.47,4,5137,64.5
