Year,alternateCandidates,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year,votes.validVotesPercentage
2009,,0,CDS-PP,0,0,1,0,3.77,0,396,Vila da Praia da Vitória,Açores,0,123,1.17,,FALSE,89,0.85,11,10509,55.95,Pedro Gabriel Correia Nunes Teixeira Pinto,2009,
2009,,2,PPD/PSD,0,0,1,2,23.84,0,2505,Vila da Praia da Vitória,Açores,0,123,1.17,,FALSE,89,0.85,11,10509,55.95,Berto Graciliano da Almeida Cabral,2009,
2009,,5,PS,1,1,1,5,69.5,1,7304,Vila da Praia da Vitória,Açores,0,123,1.17,,FALSE,89,0.85,11,10509,55.95,Roberto Lúcio Silva Pereira Monteiro,2009,
2009,,0,CDS-PP,0,0,1,0,0.59,0,18,Vila do Porto,Açores,0,30,0.98,,FALSE,32,1.04,5,3071,61.01,Maria Adelaide da Fonseca Ferreira Branco Morgado,2009,
2009,,0,PCP-PEV,0,0,1,0,4.62,0,142,Vila do Porto,Açores,0,30,0.98,,FALSE,32,1.04,5,3071,61.01,Daniel da Silva Gonçalves,2009,
2009,,3,PPD/PSD,1,1,1,3,55.85,1,1715,Vila do Porto,Açores,0,30,0.98,,FALSE,32,1.04,5,3071,61.01,Carlos Henrique Lopes Rodrigues,2009,
2009,,2,PS,0,0,1,2,36.93,0,1134,Vila do Porto,Açores,0,30,0.98,,FALSE,32,1.04,5,3071,61.01,Nélia Maria Coutinho Figueiredo,2009,
2009,,2,PCP-PEV,0,0,1,2,46.79,0,2980,Aljustrel,Beja,0,86,1.35,,FALSE,48,0.75,5,6369,69.39,Manuel Francisco Colaço Machado,2009,
2009,,0,PPD/PSD.CDS-PP,0,0,1,0,2.04,0,130,Aljustrel,Beja,0,86,1.35,,FALSE,48,0.75,5,6369,69.39,Carlos Miguel Maia Palma Agatão,2009,
2009,,3,PS,1,1,1,3,49.07,1,3125,Aljustrel,Beja,0,86,1.35,,FALSE,48,0.75,5,6369,69.39,Nelson Domingos Brito,2009,
2009,,0,B.E.,0,0,1,0,2.1,0,108,Almodôvar,Beja,0,90,1.75,,FALSE,96,1.87,8,5135,69.19,Carlos Manuel da Palma Rosa,2009,
2009,,0,PCP-PEV,0,0,1,0,4.75,0,244,Almodôvar,Beja,0,90,1.75,,FALSE,96,1.87,8,5135,69.19,Joaquim Augusto Loureiro Mariano,2009,
2009,,3,PPD/PSD,1,1,1,3,56.28,1,2890,Almodôvar,Beja,0,90,1.75,,FALSE,96,1.87,8,5135,69.19,António José Messias do Rosário Sebastião,2009,
2009,,2,PS,0,0,1,2,33.24,0,1707,Almodôvar,Beja,0,90,1.75,,FALSE,96,1.87,8,5135,69.19,João Manuel Luz Saleiro,2009,
2009,,2,PCP-PEV,1,0,1,2,34.08,1,547,Alvito,Beja,0,28,1.74,,FALSE,19,1.18,2,1605,75.71,João Luís Batista Penetra,2009,
2009,,1,PPD/PSD.CDS-PP.PPM,0,0,1,1,29.6,0,475,Alvito,Beja,0,28,1.74,,FALSE,19,1.18,2,1605,75.71,Mário Nelson da Silva Vaz Simões,2009,
2009,,2,PS,0,0,1,2,33.4,0,536,Alvito,Beja,0,28,1.74,,FALSE,19,1.18,2,1605,75.71,Vicente Maria Mouzinho Maurício,2009,
2009,,0,CDS-PP,0,0,1,0,1.81,0,22,Barrancos,Beja,0,32,2.63,,FALSE,25,2.05,1,1218,77.83,Sílvia Maria Ramalho Timóteo Vitorino,2009,
2009,,3,PCP-PEV,1,1,1,3,59.52,1,725,Barrancos,Beja,0,32,2.63,,FALSE,25,2.05,1,1218,77.83,António Pica Tereno,2009,
2009,,2,PS,0,0,1,2,33.99,0,414,Barrancos,Beja,0,32,2.63,,FALSE,25,2.05,1,1218,77.83,Francisco Manuel Canudo Sena,2009,
2009,,0,CDS-PP,0,0,1,0,1.59,0,298,Beja,Beja,0,214,1.14,,FALSE,167,0.89,18,18758,60.67,Ismael António dos Santos Gomes Pimentel,2009,
2009,,3,PCP-PEV,0,0,1,3,41.66,0,7815,Beja,Beja,0,214,1.14,,FALSE,167,0.89,18,18758,60.67,Francisco da Cruz dos Santos,2009,
2009,,0,PPD/PSD,0,0,1,0,4.98,0,935,Beja,Beja,0,214,1.14,,FALSE,167,0.89,18,18758,60.67,José Filipe Pires dos Reis,2009,
2009,,4,PS,1,1,1,4,45.72,1,8577,Beja,Beja,0,214,1.14,,FALSE,167,0.89,18,18758,60.67,Jorge Pulido Valente,2009,
2009,,0,VI,0,0,1,0,1.08,0,203,Beja,Beja,0,214,1.14,,FALSE,167,0.89,18,18758,60.67,Dulce do Carmo Lopes Caleiro Amaral,2009,
2009,,3,PCP-PEV,1,1,1,3,54.97,1,2334,Castro Verde,Beja,0,58,1.37,,FALSE,39,0.92,5,4246,64.09,Francisco José Caldeira Duarte,2009,
2009,,0,PPD/PSD.CDS-PP,0,0,1,0,4.55,0,193,Castro Verde,Beja,0,58,1.37,,FALSE,39,0.92,5,4246,64.09,Pedro Daniel Ferreira de Castro Figueira,2009,
2009,,2,PS,0,0,1,2,38.2,0,1622,Castro Verde,Beja,0,58,1.37,,FALSE,39,0.92,5,4246,64.09,José Francisco Colaço Guerreiro,2009,
2009,,2,PCP-PEV,0,0,1,2,46.17,0,1548,Cuba,Beja,0,37,1.1,,FALSE,31,0.92,4,3353,80.52,João Manuel Casaca Português,2009,
2009,,0,PPD/PSD,0,0,1,0,3.64,0,122,Cuba,Beja,0,37,1.1,,FALSE,31,0.92,4,3353,80.52,Maria da Conceição Gomes Pires,2009,
2009,,3,PS,1,1,1,3,48.17,1,1615,Cuba,Beja,0,37,1.1,,FALSE,31,0.92,4,3353,80.52,Francisco António Galinha Orelha,2009,
2009,,0,MPT,0,0,1,0,1.62,0,83,Ferreira do Alentejo,Beja,0,78,1.52,,FALSE,56,1.09,6,5116,65.61,Manuel Gonçalves,2009,
2009,,2,PCP-PEV,0,0,1,2,36.55,0,1870,Ferreira do Alentejo,Beja,0,78,1.52,,FALSE,56,1.09,6,5116,65.61,Francisco António Braz Caixinha,2009,
2009,,0,PPD/PSD,0,0,1,0,3.3,0,169,Ferreira do Alentejo,Beja,0,78,1.52,,FALSE,56,1.09,6,5116,65.61,Flora Maria Lança Mestrinho,2009,
2009,,3,PS,1,1,1,3,55.9,1,2860,Ferreira do Alentejo,Beja,0,78,1.52,,FALSE,56,1.09,6,5116,65.61,Aníbal Sousa Reis Coelho da Costa,2009,
2009,,0,CDS-PP,0,0,1,0,2.1,0,164,Moura,Beja,0,195,2.5,,FALSE,63,0.81,8,7797,54.95,Sílvia Perpétua Cruz Ramos,2009,
2009,,4,PCP-PEV,1,1,1,4,49.49,1,3859,Moura,Beja,0,195,2.5,,FALSE,63,0.81,8,7797,54.95,José Maria Prazeres Pós-de-Mina,2009,
2009,,0,PPD/PSD,0,0,1,0,7.94,0,619,Moura,Beja,0,195,2.5,,FALSE,63,0.81,8,7797,54.95,Simão Seita Janeiro,2009,
2009,,3,PS,0,0,1,3,37.16,0,2897,Moura,Beja,0,195,2.5,,FALSE,63,0.81,8,7797,54.95,Rui Miguel Costa Apolinário,2009,
2009,,2,PCP-PEV,0,0,1,2,42.94,0,2456,Mértola,Beja,0,95,1.66,,FALSE,93,1.63,9,5720,76.5,Jorge José Horta Revez,2009,
2009,,0,PPD/PSD,0,0,1,0,0.96,0,55,Mértola,Beja,0,95,1.66,,FALSE,93,1.63,9,5720,76.5,José Diogo Morais dos Santos,2009,
2009,,3,PS,1,1,1,3,46.35,1,2651,Mértola,Beja,0,95,1.66,,FALSE,93,1.63,9,5720,76.5,Jorge Paulo Colaço Rosa,2009,
2009,,0,XI,0,0,1,0,6.47,0,370,Mértola,Beja,0,95,1.66,,FALSE,93,1.63,9,5720,76.5,José Carlos Raposo Rodrigues Celorico,2009,
2009,,0,B.E.,0,0,1,0,4.31,0,633,Odemira,Beja,0,313,2.13,,FALSE,271,1.84,17,14695,66.18,Alberto Manuel Belo da Cunha Matos,2009,
2009,,3,PCP-PEV,0,0,1,3,34.39,0,5053,Odemira,Beja,0,313,2.13,,FALSE,271,1.84,17,14695,66.18,Cláudio José dos Santos Percheiro,2009,
2009,,0,PPD/PSD.CDS-PP,0,0,1,0,10.77,0,1582,Odemira,Beja,0,313,2.13,,FALSE,271,1.84,17,14695,66.18,José Francisco de Sousa Prado Santos Silva,2009,
2009,,4,PS,1,1,1,4,46.57,1,6843,Odemira,Beja,0,313,2.13,,FALSE,271,1.84,17,14695,66.18,José Alberto Candeias Guerreiro,2009,
2009,,0,PCP-PEV,0,0,1,0,3.85,0,162,Ourique,Beja,0,51,1.21,,FALSE,99,2.35,6,4210,81.12,António Custódio Coelho,2009,
2009,,1,PPD/PSD,0,0,1,1,25.94,0,1092,Ourique,Beja,0,51,1.21,,FALSE,99,2.35,6,4210,81.12,José Raul Guerreiro Mendes dos Santos,2009,
2009,,4,PS,1,1,1,4,66.65,1,2806,Ourique,Beja,0,51,1.21,,FALSE,99,2.35,6,4210,81.12,Pedro Nuno Raposo Prazeres do Carmo,2009,
2009,,0,B.E.,0,0,1,0,3.48,0,287,Serpa,Beja,0,175,2.12,,FALSE,107,1.3,7,8256,57.17,Maria Manuela Carreiro da Silva Salta,2009,
2009,,0,CDS-PP,0,0,1,0,1.36,0,112,Serpa,Beja,0,175,2.12,,FALSE,107,1.3,7,8256,57.17,Catarina Salgueiro Ramos Gomes Serrano,2009,
2009,,4,PCP-PEV,1,1,1,4,51.9,1,4285,Serpa,Beja,0,175,2.12,,FALSE,107,1.3,7,8256,57.17,João Manuel Rocha da Silva,2009,
2009,,0,PPD/PSD,0,0,1,0,8.58,0,708,Serpa,Beja,0,175,2.12,,FALSE,107,1.3,7,8256,57.17,Sebastião Manuel L. Morgado Louro Rodrigues,2009,
2009,,3,PS,0,0,1,3,31.27,0,2582,Serpa,Beja,0,175,2.12,,FALSE,107,1.3,7,8256,57.17,António José Patinho Pereira,2009,
2009,,0,B.E.,0,0,1,0,1.28,0,46,Vidigueira,Beja,0,61,1.7,,FALSE,55,1.53,4,3596,67.44,Fernando António da Silva Servo,2009,
2009,,0,CDS-PP,0,0,1,0,1.25,0,45,Vidigueira,Beja,0,61,1.7,,FALSE,55,1.53,4,3596,67.44,Maria Micaela Matado Rosa,2009,
2009,,3,PCP-PEV,1,1,1,3,55.23,1,1986,Vidigueira,Beja,0,61,1.7,,FALSE,55,1.53,4,3596,67.44,Manuel Luís da Rosa Marra,2009,
2009,,0,PPD/PSD,0,0,1,0,4.87,0,175,Vidigueira,Beja,0,61,1.7,,FALSE,55,1.53,4,3596,67.44,Guido João Diniz Pires,2009,
2009,,2,PS,0,0,1,2,34.15,0,1228,Vidigueira,Beja,0,61,1.7,,FALSE,55,1.53,4,3596,67.44,António Francisco Cano Mendes Pinto,2009,
2009,,0,B.E.,0,0,1,0,1.23,0,150,Amares,Braga,0,137,1.12,,FALSE,146,1.19,24,12232,64.19,Nuno Miguel Franco da Costa,2009,
2009,,0,CDS-PP,0,0,1,0,4.23,0,517,Amares,Braga,0,137,1.12,,FALSE,146,1.19,24,12232,64.19,Manuel Joaquim de Sousa Pereira,2009,
2009,,4,I,1,1,1,4,47.1,1,5761,Amares,Braga,0,137,1.12,,FALSE,146,1.19,24,12232,64.19,José Lopes Gonçalves Barbosa,2009,
2009,,0,PCP-PEV,0,0,1,0,1.46,0,178,Amares,Braga,0,137,1.12,,FALSE,146,1.19,24,12232,64.19,Manuel Joaquim Gonçalves da Silva,2009,
2009,,1,PPD/PSD,0,0,1,1,14.63,0,1790,Amares,Braga,0,137,1.12,,FALSE,146,1.19,24,12232,64.19,António Januário Veloso de Barros,2009,
2009,,2,PS,0,0,1,2,29.05,0,3553,Amares,Braga,0,137,1.12,,FALSE,146,1.19,24,12232,64.19,Manuel da Rocha Moreira,2009,
2009,,0,PND,0,0,1,0,1.53,0,1203,Barcelos,Braga,0,1172,1.49,,FALSE,667,0.85,89,78423,74.1,Jorge Manuel Mesquita Fernandes,2009,
2009,,5,PPD/PSD,0,0,1,5,43.35,0,33997,Barcelos,Braga,0,1172,1.49,,FALSE,667,0.85,89,78423,74.1,Fernando Ribeiro dos reis,2009,
2009,,0,PPM,0,0,1,0,0.3,0,238,Barcelos,Braga,0,1172,1.49,,FALSE,667,0.85,89,78423,74.1,Alfredo Maria Côrte-Real Souto Neves,2009,
2009,,6,PS,1,1,1,6,44.52,1,34911,Barcelos,Braga,0,1172,1.49,,FALSE,667,0.85,89,78423,74.1,Miguel Jorge da Costa Gomes,2009,
2009,,0,B.E.,0,0,1,0,4.02,0,3935,Braga,Braga,0,1337,1.36,,FALSE,839,0.86,62,97975,65.27,João Guilherme Ribeiro Delgado,2009,
2009,,0,MPT,0,0,1,0,0.72,0,704,Braga,Braga,0,1337,1.36,,FALSE,839,0.86,62,97975,65.27,José Miguel Azevedo de Brito,2009,
2009,,0,PCP-PEV,0,0,1,0,6.34,0,6212,Braga,Braga,0,1337,1.36,,FALSE,839,0.86,62,97975,65.27,António Manuel Rodrigues Dias,2009,
2009,,5,PPD/PSD.CDS-PP.PPM,0,0,1,5,41.99,0,41142,Braga,Braga,0,1337,1.36,,FALSE,839,0.86,62,97975,65.27,Ricardo Bruno Antunes Machado Rio,2009,
2009,,6,PS,1,1,1,6,44.71,1,43806,Braga,Braga,0,1337,1.36,,FALSE,839,0.86,62,97975,65.27,Francisco Soares Mesquita Machado,2009,
2009,,0,PCP-PEV,0,0,1,0,3.2,0,361,Cabeceiras de Basto,Braga,0,193,1.71,,FALSE,137,1.21,17,11285,65.84,Baltazar Lage de Oliveira Vilela,2009,
2009,,2,PPD/PSD.CDS-PP,0,0,1,2,25.31,0,2856,Cabeceiras de Basto,Braga,0,193,1.71,,FALSE,137,1.21,17,11285,65.84,Luis Miguel Jorge Gonçalves,2009,
2009,,5,PS,1,1,1,5,68.57,1,7738,Cabeceiras de Basto,Braga,0,193,1.71,,FALSE,137,1.21,17,11285,65.84,Joaquim Barroso de Almeida Barreto,2009,
2009,,0,CDS-PP,0,0,1,0,3.27,0,458,Celorico de Basto,Braga,0,88,0.63,,FALSE,128,0.91,22,14016,70.66,João Maria Mourão Pulido de Almeida,2009,
2009,,0,PCP-PEV,0,0,1,0,1.14,0,160,Celorico de Basto,Braga,0,88,0.63,,FALSE,128,0.91,22,14016,70.66,Luis Heitor da Silva Pires Marinho,2009,
2009,,4,PPD/PSD,1,1,1,4,51.16,1,7170,Celorico de Basto,Braga,0,88,0.63,,FALSE,128,0.91,22,14016,70.66,Joaquim Monteiro da Mota e Silva,2009,
2009,,3,PS,0,0,1,3,42.89,0,6012,Celorico de Basto,Braga,0,88,0.63,,FALSE,128,0.91,22,14016,70.66,Manuel Maria de Araújo Lopes Machado,2009,
2009,,0,B.E.,0,0,1,0,1.66,0,344,Esposende,Braga,0,392,1.89,,FALSE,261,1.26,15,20722,64.62,Sónia da Conceição Rodrigues Mendes,2009,
2009,,1,CDS-PP,0,0,1,1,12.78,0,2649,Esposende,Braga,0,392,1.89,,FALSE,261,1.26,15,20722,64.62,Hersílio Brás Marques,2009,
2009,,0,PCP-PEV,0,0,1,0,3.29,0,681,Esposende,Braga,0,392,1.89,,FALSE,261,1.26,15,20722,64.62,Pedro Miguel Lima Meira,2009,
2009,,5,PPD/PSD,1,1,1,5,58.92,1,12210,Esposende,Braga,0,392,1.89,,FALSE,261,1.26,15,20722,64.62,Fernando João Couto e Cepa,2009,
2009,,0,PPM,0,0,1,0,0.26,0,54,Esposende,Braga,0,392,1.89,,FALSE,261,1.26,15,20722,64.62,João paulo Graça da Silva,2009,
2009,,1,PS,0,0,1,1,19.94,0,4131,Esposende,Braga,0,392,1.89,,FALSE,261,1.26,15,20722,64.62,João Maria de Sousa Nunes da Silva,2009,
2009,,0,PCP-PEV,0,0,1,0,3.11,0,1035,Fafe,Braga,0,607,1.82,,FALSE,376,1.13,36,33269,66.18,Maria Leonor Pereira Oliveira Castro,2009,
2009,,1,PPD/PSD.CDS-PP,0,0,1,1,16.65,0,5538,Fafe,Braga,0,607,1.82,,FALSE,376,1.13,36,33269,66.18,José Humberto Fernandes Castro,2009,
2009,,5,PS,1,1,1,5,50.94,1,16946,Fafe,Braga,0,607,1.82,,FALSE,376,1.13,36,33269,66.18,José Manuel Martins Ribeiro,2009,
2009,,3,XVIII,0,0,1,3,26.35,0,8767,Fafe,Braga,0,607,1.82,,FALSE,376,1.13,36,33269,66.18,Parcídio Cabral de Almeida Summavielle,2009,
2009,,0,B.E.,0,0,1,0,2.55,0,2388,Guimarães,Braga,0,1348,1.44,,FALSE,687,0.73,69,93669,66.13,Alberto José Machado Fernandes,2009,
2009,,0,CDS-PP,0,0,1,0,4.68,0,4382,Guimarães,Braga,0,1348,1.44,,FALSE,687,0.73,69,93669,66.13,Rui Miguel de Meira Barreira,2009,
2009,,1,PCP-PEV,0,0,1,1,8.75,0,8199,Guimarães,Braga,0,1348,1.44,,FALSE,687,0.73,69,93669,66.13,Cândido Capela Dias,2009,
2009,,0,PCTP/MRPP,0,0,1,0,0.94,0,878,Guimarães,Braga,0,1348,1.44,,FALSE,687,0.73,69,93669,66.13,Domingos Fernandes de Freitas Torres,2009,
2009,,3,PPD/PSD,0,0,1,3,27.42,0,25685,Guimarães,Braga,0,1348,1.44,,FALSE,687,0.73,69,93669,66.13,Vítor Manuel da Silva Ferreira,2009,
2009,,7,PS,1,1,1,7,53.49,1,50102,Guimarães,Braga,0,1348,1.44,,FALSE,687,0.73,69,93669,66.13,António Magalhães da Silva,2009,
2009,,0,CDS-PP,0,0,1,0,1.16,0,185,Póvoa de Lanhoso,Braga,0,112,0.7,,FALSE,111,0.69,29,15995,67.91,Ana Maria Fernandes Perdigão Antunes,2009,
2009,,0,PCP-PEV,0,0,1,0,0.83,0,132,Póvoa de Lanhoso,Braga,0,112,0.7,,FALSE,111,0.69,29,15995,67.91,Rodolfo Cardoso Pontes,2009,
2009,,4,PPD/PSD,1,1,1,4,53.39,1,8539,Póvoa de Lanhoso,Braga,0,112,0.7,,FALSE,111,0.69,29,15995,67.91,Manuel José Torcato Soares Baptista,2009,
2009,,3,PS,0,0,1,3,43.24,0,6916,Póvoa de Lanhoso,Braga,0,112,0.7,,FALSE,111,0.69,29,15995,67.91,António Fernando Chagas de Sousa Lourenço,2009,
2009,,0,CDS-PP,0,0,1,0,3.59,0,207,Terras de Bouro,Braga,0,86,1.49,,FALSE,71,1.23,17,5768,69.53,Nuno Ricardo da Costa Marques Roupar,2009,
2009,,0,PCP-PEV,0,0,1,0,1.7,0,98,Terras de Bouro,Braga,0,86,1.49,,FALSE,71,1.23,17,5768,69.53,Dora Margarida Alves Lobo,2009,
2009,,2,PPD/PSD,0,0,1,2,41.49,0,2393,Terras de Bouro,Braga,0,86,1.49,,FALSE,71,1.23,17,5768,69.53,António José Ferreira Afonso,2009,
2009,,3,PS,1,1,1,3,50.5,1,2913,Terras de Bouro,Braga,0,86,1.49,,FALSE,71,1.23,17,5768,69.53,Joaquim José Cracel Viana,2009,
2009,,0,B.E.,0,0,1,0,1.3,0,137,Vieira do Minho,Braga,0,109,1.03,,FALSE,141,1.34,21,10555,69.36,João Manuel Machado Oliveira,2009,
2009,,0,PCP-PEV,0,0,1,0,0.95,0,100,Vieira do Minho,Braga,0,109,1.03,,FALSE,141,1.34,21,10555,69.36,Sílvia Maria Pereira da Cunha,2009,
2009,,3,PPD/PSD.CDS-PP,0,0,1,3,47.57,0,5021,Vieira do Minho,Braga,0,109,1.03,,FALSE,141,1.34,21,10555,69.36,Albino José da Silva Carneiro,2009,
2009,,4,PS,1,1,1,4,47.82,1,5047,Vieira do Minho,Braga,0,109,1.03,,FALSE,141,1.34,21,10555,69.36,Jorge Augusto Mangas Abreu Dantas,2009,
2009,,0,B.E.,0,0,1,0,5.68,0,4522,Vila Nova de Famalicão,Braga,0,1192,1.5,,FALSE,736,0.92,49,79585,69.81,Ana Rute Sobral Marcelino,2009,
2009,,0,PCP-PEV,0,0,1,0,5.87,0,4674,Vila Nova de Famalicão,Braga,0,1192,1.5,,FALSE,736,0.92,49,79585,69.81,Daniel Ribeiro Padrão Sampaio,2009,
2009,,7,PPD/PSD.CDS-PP,1,1,1,7,55.94,1,44521,Vila Nova de Famalicão,Braga,0,1192,1.5,,FALSE,736,0.92,49,79585,69.81,Armindo Borges Alves da Costa,2009,
2009,,4,PS,0,0,1,4,30.08,0,23940,Vila Nova de Famalicão,Braga,0,1192,1.5,,FALSE,736,0.92,49,79585,69.81,José Carlos Reis Campos,2009,
2009,,0,PCP-PEV,0,0,1,0,1.82,0,551,Vila Verde,Braga,0,542,1.79,,FALSE,354,1.17,58,30259,65.68,Luís Manuel Teixeira da Silva,2009,
2009,,4,PPD/PSD,1,1,1,4,46.06,1,13937,Vila Verde,Braga,0,542,1.79,,FALSE,354,1.17,58,30259,65.68,António Fernando Nogueira Cerqueira Vilela,2009,
2009,,2,PS,0,0,1,2,32.62,0,9869,Vila Verde,Braga,0,542,1.79,,FALSE,354,1.17,58,30259,65.68,Luís Filipe Silva,2009,
2009,,0,B.E.,0,0,1,0,3.37,0,468,Vizela,Braga,0,149,1.07,,FALSE,124,0.89,7,13880,69.35,Manuel Moreira Carneiro Ribeiro,2009,
2009,,0,PCP-PEV,0,0,1,0,3.33,0,462,Vizela,Braga,0,149,1.07,,FALSE,124,0.89,7,13880,69.35,António Joaquim Pereira Veiga,2009,
2009,,3,PPD/PSD.CDS-PP,0,0,1,3,42.21,0,5859,Vizela,Braga,0,149,1.07,,FALSE,124,0.89,7,13880,69.35,Luis Miguel Soares Lopes Guimarães,2009,
2009,,4,PS,1,1,1,4,49.12,1,6818,Vizela,Braga,0,149,1.07,,FALSE,124,0.89,7,13880,69.35,Dinis Manuel da Silva Costa,2009,
2009,,0,PCP-PEV,0,0,1,0,0.97,0,44,Alfândega da Fé,Bragança,0,53,1.17,,FALSE,72,1.58,20,4543,73.88,Teresa do Carmo Braz Rodrigues Saldanha,2009,
2009,,2,PPD/PSD.CDS-PP,0,0,1,2,43.72,0,1986,Alfândega da Fé,Bragança,0,53,1.17,,FALSE,72,1.58,20,4543,73.88,Arsénio da Paixão Tomé Pereira,2009,
2009,,3,PS,1,1,1,3,52.56,1,2388,Alfândega da Fé,Bragança,0,53,1.17,,FALSE,72,1.58,20,4543,73.88,Berta ferreira Milheiro Nunes,2009,
2009,,0,B.E.,0,0,1,0,1.25,0,269,Bragança,Bragança,0,321,1.5,,FALSE,298,1.39,49,21469,58.48,Liliana Maria da Costa Fernandes,2009,
2009,,0,CDS-PP,0,0,1,0,2.37,0,508,Bragança,Bragança,0,321,1.5,,FALSE,298,1.39,49,21469,58.48,António Guedes de Almeida,2009,
2009,,0,PCP-PEV,0,0,1,0,1.62,0,347,Bragança,Bragança,0,321,1.5,,FALSE,298,1.39,49,21469,58.48,José Manuel Correia S. F. de Castro,2009,
2009,,4,PPD/PSD,1,1,1,4,48.19,1,10345,Bragança,Bragança,0,321,1.5,,FALSE,298,1.39,49,21469,58.48,António Jorge Nunes,2009,
2009,,2,PS,0,0,1,2,27.56,0,5916,Bragança,Bragança,0,321,1.5,,FALSE,298,1.39,49,21469,58.48,Jorge Manuel Nogueiro Gomes,2009,
2009,,1,XIII,0,0,1,1,16.14,0,3465,Bragança,Bragança,0,321,1.5,,FALSE,298,1.39,49,21469,58.48,Humberto Francisco da Rocha,2009,
2009,,0,B.E.,0,0,1,0,2.29,0,114,Carrazeda de Ansiães,Bragança,0,41,0.82,,FALSE,149,2.99,19,4987,64.99,José Alegre Mesquita,2009,
2009,,2,III,0,0,1,2,34.07,0,1699,Carrazeda de Ansiães,Bragança,0,41,0.82,,FALSE,149,2.99,19,4987,64.99,Maria O. N. C. Candeias,2009,
2009,,0,PCP-PEV,0,0,1,0,0.52,0,26,Carrazeda de Ansiães,Bragança,0,41,0.82,,FALSE,149,2.99,19,4987,64.99,Manuel Carlos Madureira,2009,
2009,,2,PPD/PSD.CDS-PP,1,0,1,2,35.41,1,1766,Carrazeda de Ansiães,Bragança,0,41,0.82,,FALSE,149,2.99,19,4987,64.99,José Luís Correia,2009,
2009,,0,PPM,0,0,1,0,0.46,0,23,Carrazeda de Ansiães,Bragança,0,41,0.82,,FALSE,149,2.99,19,4987,64.99,Manuel Maria C. M. V. Sampayo,2009,
2009,,1,PS,0,0,1,1,23.44,0,1169,Carrazeda de Ansiães,Bragança,0,41,0.82,,FALSE,149,2.99,19,4987,64.99,Agusto dos Santos Faustino,2009,
2009,,0,PCP-PEV,0,0,1,0,0.79,0,25,Freixo de Espada à Cinta,Bragança,0,38,1.21,,FALSE,58,1.84,6,3151,78.87,Isaura dos Anjos P. B. Costa,2009,
2009,,2,PPD/PSD.CDS-PP,0,0,1,2,40.72,0,1283,Freixo de Espada à Cinta,Bragança,0,38,1.21,,FALSE,58,1.84,6,3151,78.87,António Eduardo Morgado,2009,
2009,,3,PS,1,1,1,3,55.44,1,1747,Freixo de Espada à Cinta,Bragança,0,38,1.21,,FALSE,58,1.84,6,3151,78.87,José Manuel Caldeira Santos,2009,
2009,,0,PCP-PEV,0,0,1,0,2.98,0,339,Macedo de Cavaleiros,Bragança,0,253,2.22,,FALSE,240,2.11,38,11393,59.07,Carlos Manuel Cunha Martins,2009,
2009,,4,PPD/PSD.CDS-PP,1,1,1,4,53.96,1,6148,Macedo de Cavaleiros,Bragança,0,253,2.22,,FALSE,240,2.11,38,11393,59.07,Beraldino José Vilarinho Pinto,2009,
2009,,3,PS,0,0,1,3,38.73,0,4413,Macedo de Cavaleiros,Bragança,0,253,2.22,,FALSE,240,2.11,38,11393,59.07,Rui Manuel Rodrigues Vaz,2009,
2009,,0,PCP-PEV,0,0,1,0,0.78,0,47,Miranda do Douro,Bragança,0,65,1.08,,FALSE,89,1.48,17,6021,70.74,Rosa Maria Moscoto Teixeira,2009,
2009,,2,PPD/PSD,0,0,1,2,44.05,0,2652,Miranda do Douro,Bragança,0,65,1.08,,FALSE,89,1.48,17,6021,70.74,Américo Luís Vale Tomé,2009,
2009,,3,PS,1,1,1,3,52.62,1,3168,Miranda do Douro,Bragança,0,65,1.08,,FALSE,89,1.48,17,6021,70.74,Artur Manuel Rodrigues Nunes,2009,
2009,,0,B.E.,0,0,1,0,0.91,0,146,Mirandela,Bragança,0,194,1.2,,FALSE,218,1.35,37,16112,63.73,Fernando Manuel Bebiano,2009,
2009,,1,CDS-PP,0,0,1,1,16.6,0,2675,Mirandela,Bragança,0,194,1.2,,FALSE,218,1.35,37,16112,63.73,Maria G. A. Calejo Pires,2009,
2009,,0,PCP-PEV,0,0,1,0,1.82,0,293,Mirandela,Bragança,0,194,1.2,,FALSE,218,1.35,37,16112,63.73,David Martins Garrido,2009,
2009,,4,PPD/PSD,1,1,1,4,52.87,1,8518,Mirandela,Bragança,0,194,1.2,,FALSE,218,1.35,37,16112,63.73,José Maria Lopes Silvano,2009,
2009,,2,PS,0,0,1,2,25.25,0,4068,Mirandela,Bragança,0,194,1.2,,FALSE,218,1.35,37,16112,63.73,Júlia Maria A. L. S. Rodrigues,2009,
2009,,1,CDS-PP,0,0,1,1,15.74,0,1192,Mogadouro,Bragança,0,165,2.18,,FALSE,163,2.15,28,7571,64.68,Armando E. R. P. Simões Pacheco,2009,
2009,,0,PCP-PEV,0,0,1,0,1.14,0,86,Mogadouro,Bragança,0,165,2.18,,FALSE,163,2.15,28,7571,64.68,Francisco Fernandes Madruga,2009,
